"Points:0","Points:1","Points:2"
28.3014,74.1749,-29.2422
26.8206,76.4698,-29.559
27.5364,76.6002,-29.902
25.6433,74.5794,-28.391
26.1466,73.8241,-28.2662
27.114,73.6168,-28.5418
25.62,75.9022,-28.8923
25.152,75.3343,-28.5234
27.9663,73.7034,-28.9055
29.038,74.3149,-29.6318
28.7986,73.3999,-29.1392
25.9946,76.7632,-29.3546
25.4213,73.6641,-27.9764
24.9183,74.4294,-28.1012
26.6419,73.059,-28.1534
25.9145,72.8991,-27.8538
27.6094,72.8518,-28.429
25.1265,76.6572,-29.0149
26.3234,77.2449,-29.662
24.6487,76.0896,-28.6482
27.025,77.3756,-29.9877
24.427,75.1843,-28.2336
25.509,77.5279,-29.4653
27.9044,77.4215,-30.3862
28.4444,72.9389,-28.8068
0.87824,92.3314,-27.5815
1.32959,92.8888,-27.6468
1.10567,94.7464,-27.7745
1.54762,93.7831,-27.7241
0.752193,95.317,-27.8141
0.355742,91.5659,-27.5007
1.68684,92.2981,-27.6268
1.98046,93.0301,-27.697
1.40514,91.5657,-27.5641
2.15989,94.576,-27.8363
1.54128,95.2843,-27.8636
2.591,93.7631,-27.8093
1.03037,96.0396,-27.9082
0.380059,95.9182,-27.8578
2.28466,87.0575,-27.2819
2.72566,87.5951,-27.3494
2.27614,88.5588,-27.4116
0.789922,89.3621,-27.3968
1.85521,89.3114,-27.4464
0.574862,86.3263,-27.1581
1.70991,86.3235,-27.1923
2.87597,88.5115,-27.4418
2.50392,89.4528,-27.4868
3.08133,87.0245,-27.3195
3.38876,87.7462,-27.4071
2.80287,86.292,-27.2255
0.312812,90.0863,-27.4131
1.32802,90.067,-27.4637
2.14667,90.0434,-27.5068
1.08144,85.5711,-27.0941
0.425131,85.4299,-27.0656
2.14442,85.5904,-27.1239
6.2804,87.7332,-27.6442
5.70046,87.1193,-27.5153
7.30714,87.6638,-27.7534
5.9803,85.47,-27.3348
5.55615,86.2228,-27.401
7.08284,84.6477,-27.3325
6.42358,84.5164,-27.2433
8.33626,86.8538,-27.788
7.94631,87.7756,-27.8471
8.54809,85.3664,-27.6028
8.94583,86.0958,-27.7727
8.09765,84.5786,-27.4341
6.69539,88.4219,-27.7589
7.57988,88.3866,-27.8692
5.34509,87.7,-27.5451
5.04308,86.9781,-27.4358
4.94799,85.4596,-27.2574
5.40112,84.6959,-27.1847
4.48409,86.2636,-27.3223
5.87349,83.9217,-27.1077
7.69318,83.8795,-27.276
6.91544,83.7416,-27.1619
9.36735,86.7843,-27.9168
8.91832,87.5778,-27.9579
8.49524,88.3304,-27.9828
8.91103,84.7855,-27.5611
9.44784,85.3708,-27.7303
10.0245,86.095,-27.9218
8.74393,83.8894,-27.3905
5.63547,88.4322,-27.6467
5.2977,93.6956,-28.0977
5.7182,94.4242,-28.2318
5.35177,95.0351,-28.2539
3.92855,96.0265,-28.1746
4.96211,95.967,-28.313
3.01264,92.9605,-27.7845
3.94551,92.9838,-27.874
3.12679,95.8093,-28.0553
2.57301,95.2747,-27.9412
4.87077,93.0073,-27.9754
5.99557,95.1569,-28.3671
5.56245,95.8999,-28.3943
6.05868,93.8541,-28.2258
6.61066,94.4388,-28.3712
5.92138,92.9373,-28.0997
3.28579,96.7255,-28.1868
4.35253,96.725,-28.3283
5.11483,96.8535,-28.4663
2.59223,92.2721,-27.6915
3.64754,92.2518,-27.7843
4.30275,92.3931,-27.854
2.63903,96.6139,-28.1051
2.09051,95.9991,-27.9793
5.31352,92.1841,-27.956
10.4801,92.2171,-28.7829
10.9242,91.2538,-28.7423
10.7211,90.3888,-28.5901
9.25425,92.8324,-28.6276
10.1304,92.8076,-28.791
7.95804,90.6475,-28.1613
8.46483,89.8625,-28.1483
9.21577,90.0112,-28.2786
8.1246,92.1239,-28.3441
7.54283,91.4099,-28.1742
10.1849,89.8235,-28.4208
11.4526,91.9994,-28.9447
11.0271,92.7421,-28.9599
11.5035,90.5768,-28.7647
11.9435,91.2649,-28.9456
11.078,89.7881,-28.5701
8.39005,92.8569,-28.4718
10.5459,93.5865,-28.9879
9.77125,93.4082,-28.8012
9.66203,89.0478,-28.2478
9.07903,89.1144,-28.1525
8.04198,93.4273,-28.4897
7.49542,92.8424,-28.3227
8.81064,93.6257,-28.647
7.05381,92.1344,-28.183
6.64524,91.4055,-28.0565
7.0025,90.8149,-28.0365
7.38646,89.8732,-27.9991
8.03602,89.1842,-28.0162
10.6471,88.9997,-28.3971
0.0125477,103.617,-29.4607
3.76136,102.779,-29.6067
4.38396,102.06,-29.5067
4.24516,101.243,-29.2686
2.64457,103.371,-29.6217
3.28447,103.433,-29.7253
1.37898,101.275,-28.9131
1.89958,100.519,-28.7743
2.90252,100.34,-28.8372
0.852674,102.021,-29.0738
3.69959,100.508,-28.9881
4.83437,102.658,-29.7464
4.33358,103.423,-29.8809
4.87747,101.305,-29.3841
5.3398,101.903,-29.6314
4.75029,100.478,-29.1536
1.62516,103.581,-29.5728
1.15654,102.953,-29.3473
2.94404,104.264,-29.9268
3.90919,104.166,-30.0394
2.40038,99.7538,-28.6398
3.39791,99.5751,-28.7244
2.13779,104.117,-29.778
0.420704,102.764,-29.2441
0.308211,101.286,-28.8443
0.792689,100.631,-28.7138
1.12886,104.276,-29.7369
0.653809,103.689,-29.5231
1.40908,99.9224,-28.5844
4.19716,99.7426,-28.885
6.55414,106.485,-31.343
7.05116,105.74,-31.1889
6.80213,104.866,-30.8317
5.23165,106.983,-31.2294
6.01925,107.271,-31.5057
4.11838,105.052,-30.3542
4.61541,104.307,-30.2001
5.57341,104.149,-30.3347
4.09123,106.355,-30.7948
3.57653,105.748,-30.4977
6.33927,104.288,-30.5334
7.51137,106.338,-31.5187
6.8607,106.987,-31.594
7.55254,104.995,-31.0543
8.02003,105.582,-31.3722
7.30292,104.1,-30.6972
4.36895,107.208,-31.1457
5.58575,107.925,-31.6351
6.53075,107.768,-31.8032
3.48669,104.9,-30.2076
5.11678,103.561,-30.0655
6.08396,103.384,-30.198
3.58632,107.09,-30.9609
4.81071,107.806,-31.4385
3.14891,106.492,-30.6875
2.86273,105.608,-30.3488
3.85488,107.964,-31.3138
6.83277,103.533,-30.4108
7.32627,102.778,-30.2881
7.57257,101.099,-29.8692
7.07502,101.864,-29.9723
8.8089,100.473,-29.9812
8.05033,100.324,-29.7705
8.54712,103.484,-30.7972
10.0083,102.532,-30.8579
9.5224,103.287,-30.9686
10.0355,101.189,-30.4685
10.5059,101.767,-30.7549
9.77472,100.285,-30.1547
7.80618,103.345,-30.5724
6.59916,101.286,-29.7076
7.0986,100.511,-29.6143
6.57934,102.619,-30.0852
6.10378,102.051,-29.8204
7.58858,99.7464,-29.5232
9.30075,99.698,-29.8998
8.54247,99.5593,-29.6892
8.05362,104.239,-30.9198
9.01944,104.052,-31.0934
10.2655,103.426,-31.2031
10.7609,102.661,-31.0903
9.76009,104.181,-31.3182
10.5254,100.424,-30.3773
10.9959,101.002,-30.6637
11.2487,101.896,-30.9894
10.2568,99.5108,-30.0756
10.7389,98.7363,-29.9964
12.0348,98.029,-30.1563
11.3096,98.0594,-29.9798
11.7463,101.131,-30.8864
13.1834,100.169,-31.0242
12.7013,100.944,-31.1033
13.2437,98.7359,-30.6577
13.7028,99.3337,-30.9365
12.9775,97.8323,-30.3657
9.79261,98.9232,-29.8185
10.3726,98.0058,-29.7375
10.8028,97.3129,-29.6907
12.5039,97.2549,-30.1108
11.7532,97.1159,-29.8882
12.2113,101.709,-31.1945
13.6061,101.009,-31.3835
14.0399,100.215,-31.2741
12.9535,101.818,-31.4291
13.7204,97.9616,-30.6003
14.1987,98.5488,-30.8747
14.4472,99.443,-31.1809
13.4656,97.0376,-30.3159
10.6838,107.761,-32.917
11.19,106.996,-32.7608
10.9505,106.151,-32.3504
9.4586,108.396,-32.7617
10.1884,108.526,-33.0298
8.34702,106.525,-31.7942
8.76956,105.681,-31.5949
9.72139,105.534,-31.7922
8.24915,107.709,-32.2092
7.81947,107.191,-31.9139
10.5568,105.711,-32.0678
11.6537,107.563,-33.1102
11.1599,108.308,-33.2328
11.6943,106.24,-32.5948
12.1504,106.808,-32.9561
11.2902,105.37,-32.139
8.49848,108.594,-32.5663
9.73752,109.33,-33.0612
10.7277,109.272,-33.281
9.26876,104.936,-31.4506
8.51865,104.817,-31.2279
10.2276,104.769,-31.636
7.7459,108.465,-32.334
9.01504,109.34,-32.8533
7.29004,107.866,-32.0238
7.9886,109.309,-32.6208
10.9818,104.878,-31.8782
13.3813,106.183,-33.0897
14.1063,106.333,-33.3795
13.6521,104.563,-32.5426
13.1586,105.318,-32.6652
14.8865,103.907,-32.6958
14.1572,103.797,-32.4276
16.0792,104.615,-33.3546
15.9771,106.25,-33.9666
16.3092,105.47,-33.7671
15.8471,103.69,-32.9422
14.5812,106.911,-33.7776
12.826,104.816,-32.3893
13.3292,104.061,-32.2645
12.6594,106.063,-32.8096
12.1929,105.475,-32.4505
13.7721,103.207,-32.1119
15.3743,103.142,-32.5949
14.645,103.032,-32.3267
13.6071,107.078,-33.5239
15.4562,106.996,-34.1055
16.8027,104.715,-33.6445
16.223,103.108,-32.8668
16.5746,103.85,-33.2417
16.697,105.89,-34.0715
16.2744,106.733,-34.2708
17.0976,105.187,-33.939
12.8922,106.938,-33.2318
13.9503,107.569,-33.8486
14.8317,107.725,-34.1958
15.7731,107.478,-34.4054
12.8747,85.4032,-28.2478
13.3606,84.6086,-28.1882
13.15,83.7838,-27.9968
11.6083,85.9998,-28.1425
12.5026,86.0044,-28.2917
10.3471,83.8637,-27.5968
10.857,83.0383,-27.5113
11.8778,82.839,-27.6111
10.4414,85.3524,-27.8675
9.91232,84.5868,-27.6653
12.6462,83.0273,-27.7685
13.8432,85.1955,-28.39
13.386,85.9693,-28.4431
13.7302,83.6972,-28.0824
14.3102,84.4215,-28.3347
13.609,82.8497,-27.8813
10.6555,86.1871,-28.0275
12.9175,86.7633,-28.4886
12.147,86.575,-28.3215
12.2367,82.2681,-27.5498
11.3372,82.2738,-27.4223
11.1498,86.8036,-28.1858
9.39503,84.001,-27.4917
9.88877,83.2161,-27.4202
10.1656,86.9918,-28.0675
10.2635,82.2945,-27.2927
13.1264,82.2628,-27.6795
14.9891,88.9267,-29.2637
15.1022,87.4421,-29.0492
14.5912,88.1572,-29.0527
16.3475,86.6763,-29.2202
15.5868,86.5276,-28.9998
17.5378,88.8349,-29.9047
17.1009,89.5979,-29.9123
16.3499,89.4489,-29.6897
17.5754,87.4025,-29.6662
18.055,88.1097,-29.9305
17.2995,86.4593,-29.4275
15.379,89.6865,-29.4867
14.0016,87.4332,-28.8026
14.6411,86.7345,-28.8218
14.6394,89.5171,-29.2718
14.1187,88.9614,-29.0786
13.6358,88.3644,-28.8769
15.102,85.9407,-28.7883
16.8388,85.8416,-29.19
16.0789,85.7229,-28.9695
16.6145,90.4124,-29.9208
15.8635,90.2634,-29.6983
17.93,89.5946,-30.1374
18.2812,88.9842,-30.1391
17.5705,90.1853,-30.1477
18.0429,86.6086,-29.662
18.5239,87.1757,-29.905
18.839,88.0477,-30.1451
17.6564,85.8586,-29.4075
14.8857,90.411,-29.476
21.9216,84.2574,-30.3169
21.6741,83.3232,-30.0207
20.193,85.7575,-30.1331
19.0235,83.6078,-29.3108
19.4926,82.8337,-29.2653
20.459,82.6264,-29.4899
18.9816,85.0406,-29.6219
18.5058,84.4633,-29.3572
21.1848,82.7662,-29.7385
22.0273,82.7426,-29.9811
22.3929,83.4833,-30.2812
22.7636,84.2137,-30.5596
19.2326,85.9846,-29.8867
20.4516,86.7012,-30.386
18.7577,82.7142,-29.0188
18.1548,83.5521,-29.0533
19.9791,82.0591,-29.2056
19.2439,81.9296,-28.9592
20.943,81.8418,-29.4206
18.883,86.575,-29.8948
18.4782,85.8656,-29.6446
19.7066,86.5719,-30.1417
18.0137,85.268,-29.3875
17.751,84.3343,-29.1151
21.6434,82.0425,-29.6853
17.3488,98.7609,-31.8745
18.8292,96.3365,-31.7111
19.2999,96.924,-31.9974
17.9778,96.2802,-31.4395
19.1991,98.609,-32.4249
19.5503,97.8081,-32.3134
17.8231,99.3184,-32.1805
18.5548,99.4381,-32.4585
16.6155,97.2796,-31.2646
17.1057,96.4849,-31.2245
16.6184,98.6111,-31.6064
16.2626,97.8701,-31.3041
17.6724,95.5579,-31.1773
20.0291,97.0338,-32.2657
19.3102,95.5621,-31.6731
19.7898,96.1194,-31.9574
18.5747,95.4226,-31.4267
20.5134,97.601,-32.5695
16.9786,99.352,-31.9281
16.1339,99.3757,-31.6758
15.8997,98.451,-31.3459
15.8708,97.1603,-31.0203
15.4106,97.9041,-31.0637
16.3705,96.3553,-30.9781
16.8415,95.5713,-30.9423
17.3385,100.083,-32.2499
18.0607,100.213,-32.53
18.9569,100.018,-32.7601
16.6176,99.9229,-31.9797
22.4468,97.0964,-33.0798
23.0876,96.2575,-33.0777
22.5996,95.4101,-32.7022
21.2356,97.731,-32.8496
21.949,97.8913,-33.1318
20.5021,94.9381,-31.9076
21.4647,94.7109,-32.1638
20.1565,95.5184,-31.9353
22.3546,94.7862,-32.4678
23.3253,96.8917,-33.324
22.9237,97.6739,-33.3955
23.4236,95.4571,-32.9901
23.177,94.553,-32.6937
21.598,98.4719,-33.1811
22.437,98.4385,-33.4552
19.7852,94.768,-31.6569
20.9866,94.1336,-31.8893
20.2587,93.9938,-31.6309
21.8914,94.0082,-32.1484
22.6968,93.9757,-32.4095
20.9256,87.2885,-30.6409
21.6724,87.4078,-30.895
23.1297,86.3159,-31.1406
22.6252,87.1809,-31.1533
23.1576,84.9236,-30.8532
23.6142,85.5115,-31.1223
20.1092,87.2813,-30.3821
22.1348,88.0054,-31.1423
21.3282,87.9979,-30.8814
23.4486,87.1678,-31.4002
23.8674,86.4554,-31.3968
22.8936,88.1243,-31.404
23.119,83.6331,-30.5298
23.6105,84.19,-30.8217
23.962,84.9311,-31.1044
24.3354,85.6815,-31.3925
20.484,88.0416,-30.629
23.6092,82.8385,-30.4897
23.8525,81.1695,-30.1022
23.3582,81.9343,-30.1738
25.0811,80.4242,-30.2872
24.203,80.3085,-29.9496
24.9519,83.4818,-31.0943
26.1545,82.6273,-31.3154
25.7881,83.2382,-31.3376
26.2643,81.1423,-30.9481
26.5023,82.0469,-31.2976
26.0504,80.2069,-30.5726
24.0818,83.416,-30.7859
22.8913,81.3666,-29.8559
23.3832,80.5918,-29.7746
22.8815,82.7086,-30.2313
22.3997,82.1514,-29.9372
23.8728,79.817,-29.6835
25.5653,79.6496,-30.2178
24.6728,79.5243,-29.8629
24.3284,84.3201,-31.0822
25.2088,84.1054,-31.3362
26.5166,83.3582,-31.647
26.9969,82.594,-31.6502
26.0271,84.1427,-31.6459
26.4036,79.6263,-30.533
26.7668,80.3573,-30.9156
27.1494,81.1979,-31.3248
27.3402,81.7134,-31.5606
23.642,92.4076,-32.3987
23.1567,91.8406,-32.1361
24.374,92.5374,-32.6766
23.3994,90.0321,-31.902
22.8984,90.9069,-31.8833
24.5897,89.3882,-32.1778
23.7509,89.4317,-31.9037
25.7137,91.6191,-32.9695
25.1885,92.2945,-32.9145
25.3195,89.518,-32.446
25.8094,90.095,-32.728
26.0485,91.0393,-32.9852
22.8055,92.451,-32.1344
22.3988,91.7517,-31.8743
24.0017,93.1684,-32.6694
24.8542,93.1146,-32.9609
22.4934,90.1875,-31.633
22.9144,89.4751,-31.6394
21.9438,91.1438,-31.6151
23.1929,93.161,-32.3987
25.811,88.6535,-32.4669
26.138,89.265,-32.7034
25.0128,88.6757,-32.1939
26.5902,90.0733,-33.0151
24.1046,88.8312,-31.9152
26.9246,90.7847,-33.2708
26.5171,91.6268,-33.2619
26.0731,92.3699,-33.2402
25.6804,93.1617,-33.2586
23.3461,88.7223,-31.6535
27.407,91.6622,-33.617
28.2334,91.3791,-33.9136
27.0358,89.3101,-33.0466
28.2838,88.595,-33.4527
27.4882,88.5569,-33.1073
29.3084,90.6888,-34.2763
28.9286,91.5501,-34.251
29.4081,89.2647,-34.0856
29.7737,90.0054,-34.3856
29.0428,88.534,-33.7855
27.6733,92.2755,-33.8568
28.457,92.3139,-34.1947
26.6484,88.6002,-32.7822
28.6794,87.7933,-33.4952
27.809,87.7172,-33.0946
26.9945,88,-32.8056
29.7436,91.5478,-34.6432
30.1292,90.7364,-34.6879
29.286,92.2711,-34.5631
29.5106,87.8606,-33.9045
29.7987,88.4733,-34.1497
30.2342,89.3422,-34.5165
30.5219,89.9449,-34.7618
26.8991,92.337,-33.5479
21.4676,99.9576,-33.5941
21.9427,99.2033,-33.5268
20.2418,100.613,-33.3877
20.966,100.733,-33.6776
21.6856,100.883,-33.9891
22.1752,100.108,-33.898
22.6671,99.3333,-33.8166
19.4199,100.896,-33.2029
20.476,101.498,-33.7687
21.1956,101.648,-34.0802
18.542,100.79,-32.8653
19.7522,101.388,-33.4788
18.9424,101.681,-33.3015
24.7477,94.6393,-33.2457
25.8301,95.5102,-33.8476
25.5908,94.5958,-33.5393
25.8258,96.852,-34.2013
26.3111,96.0776,-34.1828
24.6203,97.4964,-33.9494
25.3555,97.5861,-34.2469
23.9065,94.6727,-32.9619
25.0971,94.0389,-33.2377
24.3654,93.9191,-32.9597
26.4665,94.7417,-33.9082
26.6606,95.2569,-34.1126
26.0099,93.8933,-33.5359
26.0561,97.7569,-34.5627
23.804,97.7895,-33.7428
24.8479,98.3813,-34.3011
25.5722,98.5415,-34.6321
23.6612,93.7385,-32.6754
23.9716,98.3256,-33.9634
23.1608,98.5485,-33.7451
27.5102,95.3235,-34.4666
27.2369,98.3151,-35.2339
28.0861,98.2917,-35.5979
28.4506,97.6907,-35.566
28.2265,95.4739,-34.8095
28.7232,96.0209,-35.172
29.0946,96.9219,-35.6147
26.4689,98.3263,-34.9132
27.9715,94.5798,-34.4741
27.2782,94.3988,-34.1464
26.8843,99.1761,-35.3767
27.7326,98.8623,-35.6375
29.2776,97.4276,-35.8624
28.8127,98.1615,-35.8864
28.4604,99.0325,-36.0292
29.4786,96.0201,-35.5262
28.8384,94.606,-34.8651
29.0444,95.1209,-35.077
29.9049,96.5692,-35.8941
26.0515,99.089,-35.0086
30.2451,95.9891,-35.8882
30.3288,94.4649,-35.5469
29.9147,95.2272,-35.5187
31.5548,93.7407,-36.0399
30.7168,93.6234,-35.5602
32.3244,93.6297,-36.4726
32.6221,94.4226,-36.8289
32.5334,95.9268,-37.1507
32.9688,95.1841,-37.2255
30.567,96.7213,-36.2696
31.2874,96.7116,-36.6521
29.8877,93.9264,-35.2029
29.5605,94.506,-35.1752
31.1949,92.9696,-35.677
30.4417,93.0102,-35.2814
31.8999,92.8404,-36.0523
32.1425,96.7786,-37.1688
33.0728,93.7597,-36.962
33.3061,94.2439,-37.2087
32.6975,92.9089,-36.5408
33.3162,96.0058,-37.663
32.8522,96.6592,-37.5636
33.7257,95.0837,-37.6918
30.1134,97.5048,-36.2913
30.9557,97.5819,-36.7493
31.6539,97.4428,-37.0954
32.3412,97.2639,-37.4438
21.322,107.584,-36.479
21.6001,105.954,-35.92
21.0971,106.719,-36.0448
22.8142,105.309,-36.1188
22.0936,105.199,-35.7974
22.5159,108.182,-37.1576
23.2301,108.333,-37.4908
23.722,107.558,-37.4095
23.9945,105.887,-36.8311
24.2192,106.783,-37.3064
23.6286,105.026,-36.3155
21.6367,108.066,-36.7691
21.3702,105.069,-35.4663
20.877,105.834,-35.5889
20.6017,107.484,-36.1576
20.3835,106.589,-35.7115
23.3174,104.554,-35.994
22.5849,104.444,-35.665
21.8735,104.313,-35.3415
22.027,108.947,-37.2075
22.8693,108.913,-37.5423
24.0765,108.029,-37.7418
24.5542,107.254,-37.6432
23.7217,108.89,-37.8749
24.4974,105.122,-36.7063
24.7225,106.027,-37.1816
25.0496,106.489,-37.5303
24.1315,104.261,-36.1908
21.2291,108.939,-36.8934
20.8283,108.369,-36.5506
28.8036,105.775,-39.0175
29.2386,105.022,-38.908
29.0552,104.095,-38.3925
27.4007,106.384,-38.5739
28.2993,106.53,-39.0914
26.389,105.821,-37.8343
26.536,104.204,-37.1918
26.0504,104.969,-37.3025
28.7341,103.653,-38.0221
27.8743,103.536,-37.537
29.6736,104.158,-38.7673
29.5437,105.805,-39.4368
29.9337,104.963,-39.2755
29.5471,103.32,-38.3112
26.6178,106.706,-38.3292
29.0759,106.589,-39.5333
27.0236,103.429,-37.091
25.8936,106.586,-37.9471
26.9229,107.159,-38.6726
25.5453,105.734,-37.4175
27.7649,107.336,-39.1618
25.7114,104.507,-36.9462
26.2089,103.742,-36.8431
25.2179,105.262,-37.0688
26.1183,107.482,-38.4225
28.6158,107.373,-39.6178
29.2018,102.869,-37.9256
28.3481,102.812,-37.4599
27.5013,102.655,-36.9923
26.6967,102.978,-36.7422
32.7796,100.277,-38.8722
33.0729,99.057,-38.557
33.2467,99.5431,-38.858
31.556,101.082,-38.4712
32.3277,101.081,-38.9448
31.9226,98.0965,-37.4782
31.3042,98.0332,-37.1035
30.6684,98.8217,-37.0428
30.5262,100.458,-37.6125
30.2164,99.6254,-37.1153
32.7099,98.1453,-37.969
33.7453,98.8887,-38.9292
33.4997,98.2442,-38.5106
33.5815,100.416,-39.4625
33.9907,99.5232,-39.3479
30.7621,101.364,-38.1367
33.1077,101.18,-39.4885
30.5006,98.3155,-36.7711
29.8557,99.1645,-36.7536
30.0966,101.211,-37.7004
31.0832,101.806,-38.5071
29.7642,100.419,-37.1879
31.9103,101.954,-39.0713
29.5025,99.7451,-36.7932
30.2759,102.148,-38.1963
32.6043,101.895,-39.48
33.1661,97.4118,-37.9982
34.4739,104.92,-42.1778
35.2132,104.961,-42.7304
34.1916,104.137,-41.6131
34.8381,101.855,-41.0007
35.9444,104.981,-43.295
36.3611,104.159,-43.2507
36.5124,102.502,-42.5867
36.7649,103.267,-43.1579
36.2254,101.668,-41.9615
35.5169,101.717,-41.4432
34.3316,102.5,-40.9414
33.8646,103.234,-40.9556
35.4428,105.576,-43.173
33.7221,104.86,-41.6176
33.4104,104.037,-41.0184
34.1714,102.033,-40.6067
33.6472,102.628,-40.5205
36.0061,101.072,-41.5166
35.3548,101.26,-41.0988
34.6158,101.23,-40.5461
34.7544,105.714,-42.7326
36.124,105.448,-43.6253
36.941,101.679,-42.55
37.2058,102.604,-43.201
36.7597,104.8,-43.8505
37.0746,104.17,-43.8295
37.4956,103.347,-43.8048
36.5484,101.058,-41.9285
33.3016,103.208,-40.5482
34.0377,105.744,-42.2264
38.4685,104.174,-45.0251
38.2262,105.392,-45.3392
39.5515,103.304,-45.6314
38.8792,103.331,-45.0026
40.4913,104.111,-46.8898
40.2238,103.276,-46.2602
40.2767,105.349,-47.1875
40.5563,104.7,-47.1948
37.826,104.771,-44.7296
38.5192,106.246,-45.9426
39.2067,106.218,-46.5476
38.1912,103.339,-44.3977
37.7802,104.172,-44.4203
37.827,106.294,-45.3593
37.5284,105.4,-44.7365
39.9574,102.482,-45.6305
39.306,102.479,-45.0072
38.5857,102.497,-44.3481
39.8944,106.2,-47.1525
41.1359,104.064,-47.5349
40.9151,103.158,-46.8947
40.6184,102.515,-46.2928
40.5933,106.192,-47.8062
40.9389,105.311,-47.8185
41.0434,104.688,-47.6805
37.2966,104.785,-44.2841
38.1243,107.108,-45.9412
38.822,107.099,-46.5439
39.51,107.091,-47.1488
40.1804,107.074,-47.7678
55.8738,-51.6774,-104.385
57.0128,-50.5776,-105.118
56.3589,-51.1989,-105.118
57.5929,-50.0249,-104.888
57.8828,-49.7854,-104.179
58.0725,-49.6638,-103.266
57.6698,-50.1045,-102.576
55.7737,-51.849,-102.993
55.9316,-51.7766,-102.036
56.6621,-51.0974,-102.049
57.2822,-50.5156,-101.903
55.2872,-52.1899,-104.626
55.7326,-51.7704,-105.328
55.5384,-52.0096,-103.844
56.7377,-50.7974,-105.845
57.2841,-50.2839,-105.561
56.1621,-51.3402,-106.094
57.9714,-49.5935,-105.564
58.0657,-49.5487,-104.785
58.4983,-49.1734,-104.054
58.7002,-49.0424,-103.057
58.2046,-49.5807,-102.284
57.9355,-49.8744,-101.852
55.029,-52.4977,-103.003
55.3644,-52.2595,-102.314
56.2475,-51.5378,-101.351
55.6584,-52.0603,-101.583
56.8371,-50.9954,-101.119
57.4837,-50.3638,-101.131
54.8806,-52.5804,-103.958
64.1105,-40.7097,-111.141
64.8377,-39.2886,-111.639
64.432,-39.9969,-111.707
65.5801,-38.5677,-109.171
65.6301,-37.9934,-110.883
65.8012,-37.881,-110.025
64.1952,-40.947,-109.666
64.366,-40.8446,-108.809
64.8584,-40.0593,-108.569
65.2604,-39.3309,-108.482
65.1631,-38.6576,-111.681
63.9495,-40.7728,-111.853
64.0463,-40.97,-110.519
63.6635,-41.4573,-111.074
65.1204,-38.4944,-112.296
64.6633,-39.2909,-112.467
64.1803,-40.0865,-112.705
65.4693,-38.0161,-111.728
65.3771,-37.9112,-112.404
65.9419,-37.7676,-109.216
65.5863,-38.6799,-108.524
65.8749,-38.0478,-108.584
65.8382,-37.2667,-111.628
66.0034,-37.2043,-110.751
66.1687,-37.102,-109.823
66.1928,-37.1948,-109.162
63.7011,-41.7126,-109.805
63.8973,-41.591,-108.921
64.0767,-41.4894,-107.918
64.5038,-40.7916,-107.856
64.8628,-40.1616,-107.912
65.182,-39.5908,-107.842
65.5689,-38.8215,-107.912
63.5476,-41.7759,-110.504
65.6635,-37.2791,-112.455
68.4038,-31.2852,-106.384
67.4733,-34.1665,-107.329
67.4489,-34.2482,-106.587
67.4084,-34.3593,-105.868
68.4293,-31.291,-107.925
68.2008,-32.0246,-107.963
68.0185,-32.5894,-108.002
68.4483,-31.1844,-107.03
67.6967,-33.5103,-108.06
68.3826,-31.2569,-105.641
67.4411,-34.193,-104.98
67.6613,-33.5191,-105.005
67.8759,-32.8548,-105.051
68.1184,-32.0121,-104.877
68.6468,-30.5496,-107.1
68.6125,-30.5611,-106.35
67.3799,-34.3709,-108.272
67.1729,-34.9878,-107.424
67.2167,-34.9218,-106.554
67.1861,-34.9931,-105.874
67.1734,-35.0052,-105.129
68.2258,-31.9232,-108.614
67.9498,-32.7249,-108.816
68.6856,-30.4586,-107.768
68.4344,-31.2788,-108.682
67.645,-33.5861,-108.942
67.4014,-34.2394,-108.902
68.6287,-30.3639,-105.568
68.3216,-31.2877,-104.865
68.5104,-30.6526,-104.938
67.1823,-34.9082,-104.236
67.6235,-33.5403,-104.286
67.3988,-34.254,-104.293
67.8692,-32.7372,-104.224
68.0686,-32.0329,-104.151
68.2539,-31.3678,-104.204
68.6647,-30.5552,-108.654
79.9691,-9.049,-144.564
79.2979,-9.02198,-143.801
78.7257,-11.396,-143.941
78.8433,-12.1073,-144.702
79.3446,-11.9693,-145.461
80.2686,-10.6841,-145.895
80.7098,-9.83645,-145.923
80.5211,-9.07281,-145.25
79.9495,-11.4746,-146.087
79.6498,-12.046,-146.151
78.8276,-9.77996,-143.402
78.537,-10.4823,-143.249
80.1692,-8.32413,-144.675
79.5585,-8.30859,-144.002
78.9562,-8.22317,-143.358
78.7533,-9.15814,-143.215
78.4356,-12.1973,-144.126
78.2073,-11.9025,-143.523
78.3776,-11.2677,-143.374
78.358,-12.9034,-144.746
78.8869,-12.7861,-145.54
78.1365,-12.7487,-144.191
79.3202,-12.6364,-146.223
80.4007,-11.3453,-146.806
80.7748,-10.5262,-146.674
81.1902,-9.74789,-146.687
81.1322,-8.92807,-145.995
81.0578,-8.34668,-145.676
80.6292,-8.33586,-145.177
79.8787,-12.1708,-146.735
78.257,-9.72559,-142.719
78.0097,-11.2586,-142.872
78.0013,-10.6089,-142.61
68.0851,-11.0346,-135.514
68.6345,-11.7,-135.769
69.3032,-11.9191,-135.855
69.7025,-11.431,-135.696
70.2914,-11.8174,-135.953
70.8485,-11.0536,-135.821
