"Points:0","Points:1","Points:2"
13.6142,-77.1024,-48.5653
15.8185,-77.4559,-55.0091
16.6197,-77.0995,-54.8318
17.3917,-76.7422,-54.6611
18.1643,-76.365,-54.4902
18.9177,-75.9772,-54.3237
19.6828,-75.5595,-54.2059
19.8479,-75.3169,-53.3503
19.9769,-75.0432,-52.5131
20.1162,-74.7592,-51.8581
20.2501,-74.3159,-50.9281
20.3243,-73.9899,-50.298
19.7537,-74.0858,-49.5437
19.1809,-74.2212,-48.9229
14.5065,-76.401,-47.6005
13.8744,-76.762,-47.8938
24.1825,-73.2275,-57.7601
28.6444,-69.8186,-59.8511
28.9352,-69.3194,-59.0195
25.6829,-71.9135,-56.7746
26.2897,-71.3016,-56.5185
25.0381,-72.445,-56.8038
24.3679,-72.9953,-56.9512
23.4826,-73.717,-57.9042
23.6989,-73.5057,-57.0986
29.2997,-69.3454,-60.475
29.3184,-69.1383,-59.7032
29.5509,-68.6274,-58.8847
25.7933,-71.5694,-55.8905
25.1686,-72.1611,-56.0175
24.5029,-72.7417,-56.1434
26.5347,-70.7711,-55.7075
23.8751,-73.2533,-56.2918
29.9757,-68.1198,-58.7917
30.4209,-67.5828,-58.6943
26.4828,-70.5315,-55.0744
26.547,-69.9858,-54.2321
27.0563,-68.4933,-53.1912
26.6153,-69.3002,-53.3892
29.9053,-68.5054,-59.5848
30.4936,-67.8225,-59.4662
31.0268,-67.1682,-59.2881
30.9887,-66.8593,-58.5702
25.9072,-71.2246,-55.2516
25.9968,-70.6998,-54.342
26.1152,-70.0457,-53.4982
26.8662,-68.2296,-52.5787
26.5104,-68.9788,-52.8297
26.0008,-69.7542,-52.8997
31.7476,-62.5598,-55.3315
31.1793,-62.6156,-54.628
30.6601,-62.6227,-53.9548
31.5275,-66.1249,-58.4526
32.0471,-65.38,-58.3393
32.7536,-64.2505,-58.1857
32.4155,-64.8007,-58.2592
32.6276,-63.9085,-57.6206
32.5133,-63.1974,-56.8288
32.3817,-62.4456,-56.0922
32.2112,-61.6526,-55.4053
31.5532,-61.8059,-54.6806
30.9972,-61.772,-53.9746
31.5916,-66.395,-59.0522
32.1301,-65.6707,-58.9346
32.6541,-64.9258,-58.8408
33.1634,-64.1605,-58.7709
32.5495,-61.8207,-55.9339
33.6598,-64.0424,-59.511
34.1118,-63.9233,-60.1894
36.7342,-60.3769,-60.4467
36.5512,-59.7139,-59.6291
36.42,-58.9522,-58.8924
36.3176,-58.131,-58.2315
35.6836,-58.1648,-57.553
35.0734,-58.1292,-56.8796
34.4009,-58.2219,-56.2197
33.4906,-59.4873,-55.8446
33.1106,-60.3167,-55.8138
32.7341,-61.1762,-55.8027
33.7427,-58.2349,-55.5672
33.6215,-58.8613,-55.7048
34.197,-64.214,-60.7944
33.162,-64.7481,-59.5786
33.5824,-64.6679,-60.3048
36.3149,-61.8326,-61.3345
36.8148,-61.0569,-61.2667
37.2313,-60.349,-61.1557
37.2122,-59.5705,-60.4146
37.0928,-58.8492,-59.6445
36.9442,-58.0869,-58.9219
36.769,-57.3037,-58.2156
36.1278,-57.3273,-57.549
35.479,-57.3506,-56.8943
34.8111,-57.4732,-56.305
34.1527,-57.4162,-55.6424
33.1561,-58.8493,-55.2245
32.8251,-59.6002,-55.1729
32.4584,-60.4201,-55.1084
32.3009,-61.0655,-55.2234
33.4883,-57.379,-55.0017
33.0866,-58.248,-54.9244
33.6584,-64.9383,-60.912
37.0805,-61.1829,-61.832
36.7225,-61.7425,-61.9099
37.429,-60.613,-61.7563
13.8355,-76.4036,-46.9815
14.0801,-76.0026,-46.3239
14.0086,-75.5732,-45.4397
13.9152,-75.0731,-44.54
19.2298,-73.755,-48.1144
19.2514,-73.3376,-47.4655
19.2344,-72.7495,-46.6209
19.1886,-72.0307,-45.7216
18.5571,-72.0546,-45.0528
17.9108,-72.0679,-44.4079
17.2379,-72.0605,-43.7791
16.5603,-72.0328,-43.172
15.9825,-72.7258,-43.3394
15.3707,-73.3977,-43.5349
14.7389,-74.0091,-43.7249
14.0201,-74.6676,-44.0365
13.1912,-76.7742,-47.2673
13.167,-76.3962,-46.3723
13.4,-75.9849,-45.7071
13.3193,-75.5351,-44.8249
13.2646,-74.9364,-43.8556
19.8198,-73.5504,-48.6189
19.6925,-73.2886,-48.0129
19.844,-72.655,-47.2743
19.1029,-71.3405,-44.9234
18.4544,-71.3538,-44.2686
17.8296,-71.5272,-43.8335
17.3151,-71.5238,-43.3641
16.8034,-71.5004,-42.9044
16.4259,-71.3009,-42.4257
15.8652,-72.0045,-42.579
15.7239,-71.2524,-41.8445
12.6566,-75.4778,-44.2351
16.2795,-70.5386,-41.7129
25.4692,-70.4987,-53.0054
25.468,-69.8912,-52.1368
25.3915,-69.2216,-51.2442
24.8313,-68.9488,-50.12
24.2159,-69.0536,-49.3039
23.6684,-69.14,-48.606
25.3794,-68.4633,-50.4913
20.8972,-73.7747,-50.8165
20.9638,-73.3389,-50.045
20.997,-72.8125,-49.1582
21.0154,-72.355,-48.4897
20.8202,-74.1602,-51.5803
21.3546,-74.0432,-52.353
21.9129,-73.8075,-52.8953
22.4992,-73.5823,-53.5646
23.6168,-72.8427,-54.066
24.2492,-72.2114,-53.876
24.9707,-71.4623,-53.7485
25.5669,-70.7697,-53.6179
22.9797,-73.414,-54.2265
25.9185,-69.1344,-51.9877
25.9216,-68.4165,-51.262
25.0383,-68.3552,-49.9119
24.7195,-68.2278,-49.3379
24.1146,-68.3427,-48.5707
23.5416,-68.4085,-47.8477
25.7668,-67.7144,-50.4279
25.2744,-67.7323,-49.7384
20.3879,-73.5043,-49.4145
20.4158,-72.9378,-48.4984
20.4387,-72.5899,-48.0026
20.7034,-74.5344,-52.3939
21.2523,-74.3283,-52.9895
21.7984,-74.1419,-53.6676
22.3209,-73.9448,-54.3305
23.512,-73.1774,-54.8361
24.1546,-72.6459,-54.7972
24.7617,-72.024,-54.5411
22.8462,-73.7278,-55.0031
25.364,-71.4215,-54.4499
23.3927,-67.6561,-47.1252
18.9954,-70.6195,-44.1608
20.2704,-67.4978,-43.303
19.8195,-68.3051,-43.3189
19.3439,-69.1015,-43.3607
18.8443,-69.8672,-43.4285
23.9733,-67.5907,-47.8362
23.759,-66.8465,-47.0975
18.2455,-70.9893,-43.7426
18.6328,-70.4305,-43.6582
18.1381,-70.4177,-43.1844
20.0591,-66.6534,-42.6562
19.6277,-67.4214,-42.6166
19.1637,-68.3081,-42.6761
18.6808,-69.0943,-42.7298
18.1834,-69.86,-42.8073
24.1648,-65.3483,-46.8788
24.4831,-64.5869,-46.9641
24.2028,-63.8405,-46.3425
24.3063,-63.1135,-46.2501
23.8875,-63.1029,-45.7492
24.1467,-65.9772,-47.1574
19.7276,-65.9855,-42.0458
20.2655,-63.7504,-41.9538
20.0255,-64.5041,-41.8511
19.6402,-65.4036,-41.7598
20.145,-62.9973,-41.7269
19.3935,-66.6562,-42.0156
24.5458,-66.107,-47.7238
24.6767,-65.4809,-47.584
24.7391,-63.1243,-46.7684
24.7633,-63.7545,-47.0068
25.0413,-64.6208,-47.6798
24.4244,-66.7031,-47.9026
19.0453,-65.9677,-41.4192
19.5929,-63.7329,-41.325
19.3356,-64.4861,-41.2364
18.9622,-65.3859,-41.1527
27.5885,-62.5461,-50.0493
26.4448,-68.3093,-51.9859
26.2904,-67.6672,-51.1618
26.1985,-66.8966,-50.4164
26.3965,-65.2939,-49.7116
26.0157,-66.1533,-49.6809
27.0981,-63.0235,-49.614
26.7302,-63.9236,-49.5086
26.4246,-64.6553,-49.4308
27.3019,-61.6795,-49.4296
27.0066,-62.4316,-49.3085
25.623,-66.9723,-49.6837
26.0275,-64.6454,-48.9353
25.8795,-65.301,-49.0481
25.503,-66.1207,-48.9858
26.6095,-62.4217,-48.813
26.491,-63.2182,-48.9392
26.102,-64.0578,-48.7772
25.0078,-62.3915,-46.8646
25.2814,-61.6387,-46.9803
25.6896,-58.6303,-46.6636
25.4195,-57.7938,-46.122
24.3681,-57.137,-44.9035
25.3379,-57.1621,-45.8554
24.8627,-57.1498,-45.3773
26.0273,-59.4185,-47.2722
25.7002,-61.6493,-47.4812
25.7932,-60.872,-47.3811
26.0688,-60.0492,-47.4966
25.2562,-63.2672,-47.4519
25.5989,-62.3763,-47.5834
25.9877,-57.8183,-46.7433
25.966,-57.1782,-46.5146
24.2813,-56.495,-44.6586
24.952,-56.5024,-45.2776
25.6226,-56.3599,-45.8766
20.2389,-60.0188,-41.7055
26.1353,-61.6602,-48.0092
26.382,-60.9367,-48.1001
30.1976,-57.4241,-51.7388
31.2196,-58.05,-53.005
31.3138,-58.6621,-53.2791
30.8677,-57.3013,-52.4301
31.2904,-60.3006,-53.7605
31.6225,-59.5495,-53.8631
31.3048,-60.9305,-54.0011
26.9856,-60.9019,-48.8264
29.9696,-56.519,-51.1471
30.5838,-56.6045,-51.8911
26.6599,-61.8033,-48.6808
31.8217,-60.4739,-54.4202
31.8553,-58.0663,-53.6522
31.8748,-58.7065,-53.8712
31.4924,-57.2873,-53.0696
32.2202,-59.6047,-54.5289
31.2299,-56.4511,-52.5161
31.894,-61.0553,-54.73
28.372,-55.061,-48.383
27.7524,-55.1253,-47.6807
27.2186,-54.9619,-47.0112
26.6597,-55.5571,-46.6522
26.2963,-56.4171,-46.6074
28.1973,-54.2277,-47.7177
27.5506,-54.2912,-47.0317
26.9018,-54.3145,-46.377
26.6003,-54.9461,-46.3499
26.1349,-54.9341,-45.8696
26.0088,-55.5804,-45.9878
31.3708,-55.8154,-52.3741
32.9013,-52.7992,-52.1251
32.7697,-52.0474,-51.3884
31.8139,-50.5458,-49.2908
31.1222,-50.6279,-48.6353
30.5069,-50.5822,-47.9836
28.9601,-52.7691,-47.7267
28.6236,-53.4096,-47.7279
29.8686,-50.5058,-47.3166
29.3904,-51.3922,-47.3588
29.0245,-52.1517,-47.4275
31.8265,-55.8271,-52.8566
32.1378,-55.1957,-52.8815
32.5722,-54.358,-52.8797
33.0502,-53.5516,-52.8476
31.8762,-56.4378,-53.1611
33.4109,-52.0239,-52.0551
33.5501,-52.7759,-52.7798
31.6337,-49.7524,-48.6062
30.9779,-49.7555,-47.9633
30.3123,-49.7583,-47.3227
29.6398,-49.7408,-46.6939
32.4817,-55.844,-53.4995
32.7938,-55.1827,-53.5243
33.2249,-54.4247,-53.564
33.706,-53.5485,-53.4904
0.417332,-75.8446,-40.782
0.907311,-75.48,-40.3565
1.38376,-75.095,-39.9135
1.96832,-74.763,-39.5488
2.1356,-74.2992,-39.0418
2.70054,-73.8567,-38.6203
3.21186,-73.3926,-38.2313
3.63596,-72.9058,-37.8618
0.00458904,-76.2412,-41.2824
1.37865,-75.7724,-40.7628
2.01802,-75.3822,-40.3143
2.43598,-74.9557,-39.8333
2.95233,-74.5419,-39.3816
3.35565,-74.1347,-38.9755
3.78154,-73.6981,-38.5747
4.43202,-73.1879,-38.2061
4.78241,-72.6989,-37.8735
4.28465,-72.3454,-37.5245
0.380675,-63.219,-34.2438
0.55661,-64.1142,-34.3246
2.22079,-67.0216,-34.9588
1.56718,-66.5829,-34.8189
1.96627,-66.0646,-34.701
1.41818,-65.429,-34.5485
0.978965,-64.7064,-34.413
3.2378,-67.0509,-35.019
2.69474,-66.3156,-34.7838
2.50802,-65.3405,-34.5519
1.96458,-64.6949,-34.419
1.62375,-63.9851,-34.3128
0.975395,-63.2162,-34.2445
0.512496,-61.7022,-34.2194
0.777888,-60.9695,-34.2549
2.94191,-57.2985,-34.9221
2.40616,-56.5421,-35.0849
3.94106,-57.4573,-34.9654
3.44215,-56.7021,-35.1097
1.10606,-61.7394,-34.2203
7.1977,-59.6224,-35.0117
6.65073,-58.8762,-35.0335
6.12323,-58.1704,-35.102
6.23151,-62.6271,-34.5716
6.64142,-61.8884,-34.6569
7.11229,-61.1813,-34.79
7.64122,-60.6058,-34.9712
1.54541,-62.4925,-34.2224
2.14518,-63.2901,-34.2604
3.19991,-63.2905,-34.3021
3.8412,-63.4789,-34.3533
4.90709,-63.3195,-34.4238
5.88749,-63.3775,-34.5536
7.40074,-58.7973,-35.215
7.931,-59.6331,-35.1762
6.90671,-58.0224,-35.2866
6.59828,-63.3778,-34.6616
7.11522,-62.6522,-34.723
7.65013,-61.9069,-34.8625
7.97629,-61.1757,-34.9869
8.40707,-60.4673,-35.1699
2.63395,-64.0243,-34.3438
4.36576,-64.0641,-34.4395
3.46042,-64.0381,-34.3748
5.40499,-64.1138,-34.5562
0.75503,-62.4696,-34.2141
6.05043,-64.2722,-34.668
4.98135,-52.0918,-36.0216
4.52344,-51.4889,-35.8182
4.92596,-51.001,-35.6277
3.23181,-50.6326,-35.3813
4.33431,-50.5944,-35.4023
3.75261,-50.2183,-35.1335
5.97769,-52.0105,-36.0664
5.5377,-51.3882,-35.8488
5.34088,-50.5335,-35.4037
4.98894,-50.0541,-35.0943
4.21332,-49.7423,-34.8378
6.62211,-52.1289,-36.1683
8.90819,-54.5046,-36.6247
8.38865,-53.7094,-36.5791
8.03628,-52.9491,-36.5064
7.65898,-52.1484,-36.3164
8.13542,-57.3061,-35.7837
8.60586,-56.7286,-36.0701
8.85305,-55.8044,-36.3664
9.33591,-55.2473,-36.6192
7.87471,-58.2099,-35.47
7.14393,-51.4941,-36.0337
6.52181,-51.3165,-35.886
9.40388,-53.728,-36.814
8.88531,-52.9731,-36.686
8.43745,-52.3605,-36.4804
9.73563,-54.4879,-36.84
8.22726,-51.4451,-36.1512
8.6197,-58.0807,-35.7143
9.01532,-57.501,-35.9866
8.30464,-58.9128,-35.4231
3.90846,-67.2001,-35.1048
4.44558,-66.4859,-34.9363
3.64712,-66.253,-34.8178
4.8493,-65.9576,-34.8378
6.56123,-64.8468,-34.829
5.51534,-65.0269,-34.713
5.12373,-65.5856,-34.7779
8.28855,-64.8957,-35.1818
7.52438,-64.7141,-34.994
9.43224,-65.7277,-35.6415
9.10638,-64.9487,-35.4093
7.88971,-64.1644,-34.9964
7.01987,-64.1098,-34.8112
8.74613,-64.1585,-35.2052
4.7345,-64.7846,-34.5804
4.20081,-65.5292,-34.6763
10.2819,-65.7314,-35.9133
4.91142,-73.5008,-38.5593
11.1161,-65.7446,-36.209
14.5905,-64.9897,-37.8555
15.3655,-65.1006,-38.3587
15.2445,-64.3675,-38.1319
8.29851,-63.4258,-35.0307
8.3319,-61.9362,-35.0281
7.95884,-62.676,-34.9244
13.5267,-59.9384,-37.3303
7.60612,-63.4263,-34.8673
9.12551,-58.9359,-35.6603
8.86562,-59.8496,-35.3976
9.43801,-58.3038,-35.9206
13.9546,-59.0692,-37.7091
14.3598,-59.841,-37.7905
14.7041,-60.7312,-37.8441
16.0952,-65.1302,-38.8313
17.5916,-67.3682,-40.7856
17.3215,-66.5719,-40.2029
17.0939,-65.9164,-39.7844
16.8629,-65.1207,-39.3775
16.8086,-69.804,-41.5975
17.313,-69.0586,-41.508
17.8031,-68.2827,-41.4424
18.0259,-66.6105,-40.7938
17.6406,-65.9309,-40.2159
17.5728,-65.3094,-39.9666
18.2854,-67.3665,-41.3687
16.8061,-70.5725,-42.1487
17.5033,-69.8423,-42.1905
18.0004,-69.0866,-42.113
18.493,-68.3007,-42.0571
18.2653,-65.3476,-40.5499
18.64,-64.4778,-40.6435
18.8857,-63.7144,-40.7244
19.4573,-62.9793,-41.122
18.9896,-60.7262,-40.7008
19.5153,-61.5005,-41.0934
19.6978,-62.2455,-41.2758
18.3478,-65.9494,-40.8164
19.5284,-60.0001,-41.1364
19.7217,-60.7456,-41.2753
14.2348,-58.4663,-37.9662
14.6706,-57.5873,-38.3331
14.9735,-56.9851,-38.5544
11.8303,-53.8463,-37.4616
11.1188,-53.7963,-37.2514
10.0976,-53.7576,-36.9872
11.4628,-53.0459,-37.2694
10.6094,-53.0218,-37.0703
12.2828,-53.0989,-37.5067
9.76361,-52.998,-36.8592
19.3648,-57.7446,-41.0675
18.807,-56.9894,-40.6717
19.5296,-58.4994,-41.1718
19.7204,-59.2548,-41.301
16.917,-56.1778,-39.579
17.7301,-56.21,-40.0125
18.4686,-56.23,-40.4319
19.9103,-57.7592,-41.448
19.5771,-57.0101,-41.1865
19.2398,-56.2509,-40.9056
17.3863,-55.4504,-39.7945
18.1074,-55.3601,-40.1669
18.938,-55.5026,-40.6474
13.8022,-50.7629,-37.2067
13.2441,-51.4866,-37.3286
12.8353,-52.3046,-37.4887
17.8286,-53.4026,-39.7129
17.6338,-52.5175,-39.4108
17.8319,-54.7525,-39.9536
18.2104,-54.0129,-40.0357
13.5004,-50.2751,-36.8452
12.9535,-50.989,-37.0159
12.4096,-51.7131,-37.1551
11.8639,-52.4574,-37.2435
18.6572,-53.1253,-40.0825
18.4177,-52.509,-39.7998
18.0456,-51.5993,-39.3426
18.5749,-54.7328,-40.3415
18.9998,-53.9644,-40.444
18.7136,-50.828,-39.432
19.089,-50.2687,-39.4322
19.3203,-48.7962,-38.9859
19.0126,-47.8687,-38.4018
18.8746,-47.3855,-38.0858
19.6396,-49.6941,-39.5266
18.6374,-46.6101,-37.5162
17.8991,-46.5405,-36.9534
17.2164,-46.5023,-36.4602
18.8777,-51.7619,-39.8329
19.3529,-51.0153,-39.8422
19.8001,-50.188,-39.8068
19.3833,-46.68,-38.067
19.1424,-45.8447,-37.4267
18.4102,-45.7155,-36.7911
17.769,-45.7783,-36.3599
16.973,-45.6773,-35.7179
12.7725,-50.075,-36.4957
23.2544,-55.4784,-43.5485
22.564,-55.48,-43.0261
21.6888,-55.5667,-42.4216
23.9958,-55.6279,-44.182
21.1334,-55.5518,-42.0434
20.7032,-56.2402,-41.8603
20.338,-57.0104,-41.7035
24.6558,-55.7052,-44.7622
23.1595,-54.8561,-43.3156
23.8916,-54.8755,-43.8901
24.4264,-54.8896,-44.3139
20.4242,-55.6427,-41.5863
19.8146,-56.2663,-41.2795
23.4729,-54.0748,-43.3303
23.9052,-53.3867,-43.4309
24.1872,-52.6446,-43.4012
19.1486,-54.7484,-40.6644
19.6937,-55.4931,-41.0938
24.1834,-54.2436,-43.9194
24.5885,-53.4448,-43.9752
24.8268,-52.0321,-43.6603
25.0164,-52.4968,-43.9752
27.8339,-48.4045,-44.6212
27.1246,-48.3458,-44.0519
26.4122,-48.167,-43.453
25.9476,-49.074,-43.4204
28.5457,-48.4533,-45.2001
25.302,-53.4336,-44.5539
25.5753,-54.3101,-45.1152
26.246,-54.3175,-45.7342
28.2625,-47.5065,-44.6311
27.5834,-47.5285,-44.1163
26.8323,-47.4886,-43.5461
26.0779,-47.3386,-42.9462
25.6537,-48.1968,-42.9047
24.8879,-54.2821,-44.5102
25.6402,-54.9213,-45.3958
24.9481,-54.9033,-44.7714
25.3704,-47.3297,-42.4379
24.4005,-46.6742,-41.5394
25.166,-46.8545,-42.1469
26.0025,-46.7169,-42.7089
24.8233,-45.9758,-41.6421
24.105,-45.8168,-41.065
25.5555,-45.9554,-42.1655
23.8642,-45.1708,-40.6802
23.6272,-44.355,-40.2439
19.8734,-45.9041,-38.0013
24.3967,-45.1849,-41.0943
24.3319,-44.5335,-40.8547
24.0516,-43.6766,-40.3565
19.6737,-44.9601,-37.301
39.5214,-63.3425,-78.1345
40.0107,-63.0944,-78.8254
39.743,-63.1713,-77.3583
40.516,-62.8566,-79.5435
39.9045,-63.018,-76.7286
41.0869,-62.5611,-80.1345
40.1684,-62.7687,-75.7179
41.5371,-62.352,-80.793
42.2718,-61.8938,-80.5797
42.9793,-61.4444,-80.4748
43.677,-60.9549,-80.321
44.3561,-60.4348,-80.1715
44.5134,-60.1618,-79.3689
44.6617,-59.8585,-78.5685
44.4397,-59.4691,-76.3243
43.9121,-59.766,-75.652
43.4486,-59.985,-74.9349
42.3373,-60.8846,-74.4828
41.6759,-61.4653,-74.6282
41.0353,-62.0065,-74.7691
40.366,-62.5269,-74.9165
42.8097,-60.4185,-74.3791
38.7752,-63.7804,-78.3402
39.2911,-63.5133,-78.9638
39.0131,-63.6099,-77.4989
39.7606,-63.2746,-79.6592
39.2401,-63.439,-76.701
40.2805,-63.0175,-80.3023
39.4655,-63.248,-75.8933
40.8002,-62.7703,-80.9456
39.6774,-63.0367,-75.0682
42.7652,-61.6557,-81.2902
42.0472,-62.0946,-81.4384
43.5008,-61.1675,-81.0767
41.4083,-62.4657,-81.6102
44.2195,-60.6684,-80.9695
44.8492,-60.1669,-80.8309
45.0062,-59.9038,-80.0284
45.0142,-59.7265,-79.2588
44.5503,-59.1246,-75.5325
44.1883,-59.2464,-74.8443
43.5898,-59.6313,-74.1875
41.0422,-61.8691,-73.9997
41.8018,-61.1914,-73.8225
40.5419,-62.2844,-74.1097
42.4667,-60.5608,-73.6867
39.8604,-62.8145,-74.2496
43.1029,-59.9094,-73.5573
46.765,-58.4929,-80.4199
50.2564,-54.9125,-80.4326
50.2136,-54.6536,-79.6541
50.4029,-54.1013,-78.8659
50.3205,-53.8613,-78.0962
49.9661,-53.9833,-77.3961
49.5759,-54.1442,-76.7243
49.011,-54.6095,-76.2749
47.9645,-55.5119,-75.5625
48.5244,-54.7981,-75.4503
45.6398,-59.3424,-79.8994
46.1207,-59.0841,-80.5512
46.644,-58.787,-81.204
50.8498,-53.1167,-77.9807
50.4952,-53.2487,-77.2806
50.105,-53.4096,-76.6089
49.5571,-53.8854,-76.1454
49.063,-54.0738,-75.3328
51.2368,-52.5679,-77.8963
47.5812,-55.623,-74.8688
48.1392,-54.8993,-74.7469
48.6777,-54.1749,-74.6294
45.722,-57.5412,-74.5083
46.4032,-56.8005,-74.5229
45.116,-58.2335,-74.641
44.6617,-58.7502,-74.7405
46.9639,-56.0969,-74.3696
45.3595,-59.7418,-80.7186
45.9827,-59.3677,-81.3494
47.5168,-55.3234,-74.126
45.9115,-56.9789,-73.72
45.3421,-57.6824,-73.8343
44.772,-58.3358,-73.9386
46.4831,-56.2755,-73.6155
44.1441,-59.0375,-74.066
47.043,-55.5618,-73.5034
48.0225,-58.516,-90.8971
48.5442,-58.1195,-91.3457
48.3081,-58.3467,-90.0861
48.8866,-57.8164,-92.2437
48.582,-58.1279,-89.0321
49.4186,-57.4002,-92.69
48.896,-57.839,-88.3791
50.4753,-56.5581,-93.4102
51.0808,-56.0663,-93.1643
51.8203,-55.4475,-93.1348
49.7512,-57.0968,-93.5902
52.4512,-54.8661,-92.9449
52.6024,-54.653,-92.1231
52.9313,-54.2249,-91.3341
52.937,-54.1275,-90.5648
52.9941,-53.9415,-89.7843
52.6957,-54.1552,-89.0714
52.1292,-54.6711,-88.4378
51.8405,-54.8851,-87.7227
50.3366,-56.4136,-87.2946
49.5578,-57.1909,-87.445
48.9283,-57.7624,-87.5936
50.7999,-55.9271,-87.193
51.2741,-55.4009,-87.0891
47.2998,-59.005,-90.9847
47.8671,-58.5787,-91.7716
47.5919,-58.8358,-90.2031
48.2048,-58.3166,-92.3324
47.918,-58.6175,-89.4755
48.743,-57.8795,-93.1258
48.0619,-58.5046,-88.5422
49.0813,-57.5973,-93.6866
48.2588,-58.3229,-87.6999
50.2854,-56.6807,-94.0463
50.9171,-56.1886,-94.1019
51.6011,-55.6486,-93.9718
49.6177,-57.1502,-94.4701
52.2236,-55.0969,-93.794
52.7049,-54.661,-93.6882
53.0834,-54.2442,-92.9394
53.2096,-54.0306,-92.0514
53.3851,-53.7281,-91.2346
53.5609,-53.4157,-90.4179
53.5906,-53.2389,-89.6537
53.2724,-53.462,-88.9452
52.7355,-53.9688,-88.305
52.4172,-54.1919,-87.5966
51.8803,-54.6986,-86.9563
49.743,-56.9286,-86.6772
50.3524,-56.3064,-86.523
49.084,-57.5397,-86.699
50.9756,-55.6146,-86.3762
48.4944,-58.0821,-86.931
51.5472,-54.9511,-86.3228
46.3069,-59.3624,-82.8038
46.8228,-59.0551,-83.4685
46.5062,-59.0606,-82.0022
47.287,-58.7763,-84.1344
47.7492,-58.4875,-84.7905
48.0663,-58.3043,-85.4991
48.8305,-57.6167,-85.3414
49.4816,-56.9757,-85.1882
50.094,-56.3237,-85.0437
50.6874,-55.651,-84.9035
50.7853,-55.3664,-84.063
51.0121,-54.9051,-83.3174
51.0191,-54.6877,-82.5379
45.6495,-59.8831,-82.9587
46.1334,-59.5949,-83.6203
45.6758,-59.7463,-82.1849
46.6051,-59.3164,-84.2742
47.0562,-59.0374,-84.8816
47.566,-58.7197,-85.6092
49.443,-57.1222,-85.9545
48.7032,-57.8304,-86.1784
49.9258,-56.6364,-85.8486
48.041,-58.4012,-86.2728
50.3997,-56.1202,-85.7447
51.07,-55.3401,-85.475
51.319,-54.8993,-84.7858
51.3474,-54.6925,-84.0118
51.5702,-54.1814,-83.1955
52.9714,-52.4898,-83.647
53.4913,-51.7349,-83.5337
53.9588,-51.068,-83.5649
52.4442,-53.2345,-83.7722
51.9054,-53.9688,-83.8899
52.0951,-51.2528,-77.7094
51.6143,-52.0089,-77.8141
52.5513,-50.4464,-77.4875
53.4932,-51.9826,-84.3111
52.9736,-52.7275,-84.4244
53.9932,-51.2371,-84.2022
52.4348,-53.4618,-84.542
54.4626,-50.5407,-84.0999
54.4534,-50.2828,-83.3344
51.8865,-54.1859,-84.6617
53.0119,-49.7194,-77.4795
51.5192,-51.7185,-77.0268
51.0132,-52.4838,-77.1575
52.0628,-50.9737,-77.1131
52.4595,-50.2356,-76.8632
55.6022,-47.3329,-80.783
55.1705,-47.265,-79.3426
54.8266,-47.4373,-78.6503
54.1638,-48.1704,-78.0271
54.4828,-47.6096,-77.9579
55.7208,-46.7086,-79.9903
55.4797,-46.7039,-79.2756
53.4746,-48.9527,-77.4302
53.9007,-48.1751,-77.3071
54.9346,-49.5167,-83.2297
56.0449,-46.5457,-80.687
55.2841,-46.5906,-78.5204
54.9008,-46.772,-77.7446
54.3753,-47.3386,-77.2554
56.3541,-45.9846,-80.62
56.1701,-45.8816,-79.8724
55.8096,-46.1034,-79.2041
52.9117,-49.4587,-76.7651
53.2306,-48.8979,-76.6958
53.5602,-48.3074,-76.6244
53.9304,-47.5486,-76.3907
54.9633,-49.7752,-83.9909
38.4501,-63.1299,-69.2044
40.1495,-61.5972,-69.5891
39.6756,-62.1134,-69.693
40.5936,-61.1002,-69.4918
38.9384,-62.842,-69.7933
41.1998,-60.3978,-69.3591
41.3893,-59.8356,-68.5708
41.564,-59.223,-67.7553
41.4788,-58.9725,-67.1092
41.526,-58.4162,-66.2809
38.2865,-61.0512,-63.869
38.7963,-60.306,-63.7579
39.1738,-59.747,-63.6756
37.9685,-63.5758,-69.3102
38.3088,-63.4534,-69.993
40.0585,-61.9422,-70.3766
40.6551,-61.3096,-70.256
41.2551,-60.637,-70.1451
39.3848,-62.6125,-70.5245
38.6322,-63.3105,-70.6898
41.8008,-59.9235,-69.8312
41.8955,-59.6077,-69.3399
41.959,-59.1221,-68.4565
42.1026,-58.4986,-67.6377
42.02,-58.2282,-67.0013
42.0458,-57.6613,-66.1675
38.4036,-60.4066,-63.1586
37.8663,-61.1214,-63.1427
38.9227,-59.6416,-63.0865
43.8775,-58.4665,-71.8733
43.4215,-58.3379,-70.4078
44.3502,-58.228,-72.5372
43.578,-57.7548,-69.6064
44.9588,-57.7935,-73.1407
43.5331,-57.4953,-69.0026
43.2159,-58.9297,-71.22
47.5473,-54.8169,-73.2296
47.4645,-54.5564,-72.5932
47.6065,-53.9129,-71.7645
47.6333,-53.3462,-70.8896
47.5457,-53.0655,-70.2748
47.1369,-53.156,-69.5562
46.6366,-53.334,-68.8065
46.0391,-53.7985,-68.3028
45.0884,-54.6932,-67.7433
44.603,-55.419,-67.8695
44.085,-56.1839,-67.9926
45.613,-53.8885,-67.5983
43.5676,-56.9289,-68.1157
42.7811,-59.447,-71.3152
43.2986,-59.1597,-71.9897
42.8521,-59.0414,-70.522
43.7809,-58.9312,-72.7436
43.0297,-58.4788,-69.7262
