"Points:0","Points:1","Points:2"
184.839,132.817,67.9629
186.618,132.89,67.8521
190.703,132.943,68.0823
190.713,133.18,67.4583
191.971,132.878,68.1868
192.604,133.073,67.4185
193.265,132.79,68.1133
194.87,132.692,68.0736
195.951,132.672,67.9959
197.039,132.672,67.8883
197.941,132.661,67.7178
198.955,132.767,67.9621
201.178,132.66,67.7938
175.209,134.538,67.5042
176.138,133.839,68.2189
170.308,135.124,67.9059
173.92,135.281,67.6296
170.521,135.766,67.4766
172.37,135.734,67.6773
171.172,136.02,67.3691
169.412,114.202,68.6661
170.234,114.069,68.6521
171.438,113.999,68.7478
169.098,114.987,68.5759
174.027,114.332,69.2207
180.955,114.866,68.5517
180.841,114.555,69.3289
182.129,114.589,69.0823
182.611,114.834,68.3137
183.493,114.754,68.6202
184.003,114.809,68.7812
169.039,115.981,68.4761
170.768,115.901,68.0697
172.583,115.186,68.3119
173.634,115.16,68.4584
174.942,115.482,68.3969
176.577,115.743,68.239
176.422,115.227,68.7918
178.078,115.232,68.6793
185.609,115.536,68.6962
186.424,115.957,68.7457
168.864,116.749,68.5041
170.01,116.564,68.0908
186.9,116.533,69.0267
188.003,117.232,68.5958
168.988,118.488,68.319
188.207,118.002,69.103
189.308,118.95,68.8131
168.516,119.357,68.6144
190.51,119.293,68.1191
169.1,120.979,68.0157
191.171,120.182,68.3833
190.051,120.681,69.4615
168.561,121.572,68.5458
192.039,120.96,68.5516
193.032,121.292,68.383
194.345,121.666,68.1896
168.755,122.73,68.3143
168.283,123.286,69.0094
197.051,122.726,68.6847
199.226,122.85,68.607
201.228,122.86,68.6456
202.561,122.789,68.7296
204.593,122.699,68.7623
205.808,122.751,68.7649
207.91,123.016,68.8231
168.506,124.114,68.5143
195.003,122.96,69.4066
196.839,123.226,69.3116
198.772,123.307,69.1998
200.189,123.339,69.2623
201.29,123.372,69.4533
202.467,123.124,69.3897
208.808,123.295,69.1565
210.036,123.861,68.6764
168.283,125.095,68.8239
212.016,124.952,69.1319
211.994,125.333,68.7832
168.179,126.063,68.9037
212.194,126.175,68.4992
212.783,125.623,69.2665
212.025,127.178,68.1204
213.092,126.724,68.8427
168.1,127.893,69.1518
211.864,128.062,67.9783
211.778,129.429,68.1181
213.187,128.353,68.6488
167.905,130.525,68.2289
168.276,129.558,69.1289
211.048,130.237,68.1334
212.067,129.982,68.3579
213.116,129.38,68.682
168.611,130.69,69.19
210.286,130.952,68.3057
212.427,130.633,68.7124
168.112,132.254,68.0225
168.664,132.28,68.4914
208.643,132.118,68.8218
169.578,131.374,69.7276
177.549,133.081,69.1751
180.94,132.619,68.9745
183.072,132.558,68.8406
185.709,132.508,68.8287
189.063,132.538,68.8413
191.174,132.565,68.8544
192.783,132.514,68.8559
195.296,132.445,68.9358
196.816,132.563,68.8303
198.129,132.713,68.7678
200.517,133.004,68.3221
201.992,133.099,68.6529
204.006,132.884,68.7086
205.281,132.658,68.6469
207.44,132.449,68.7796
170.176,133.732,68.6519
174.724,134.519,68.4089
199.207,133.039,68.9218
200.155,133.205,68.9638
201.673,133.341,69.2786
171.256,134.583,68.7326
172.011,134.303,69.3097
172.061,135.069,68.6082
173.476,135.298,68.0612
173.998,134.598,68.9639
171.437,135.622,67.996
167.117,110.774,70.1182
166.724,111.472,69.8709
168.537,111.302,69.8841
167.903,111.55,69.7118
169.21,111.021,70.2181
169.341,111.973,69.6709
170.136,111.397,70.371
166.85,112.708,69.5849
167.728,112.555,69.393
168.874,112.935,69.1935
170.375,113.256,69.0892
171.988,112.542,70.224
171.215,112.852,69.5606
168.057,113.661,69.1278
172.832,114.157,68.9971
172.971,113.471,69.6497
173.66,113.352,70.169
166.597,114.528,69.6038
167.311,114.185,69.3124
175.291,114.777,69.1171
174.692,113.976,69.8912
176.953,114.795,69.4144
177.22,114.415,70.1679
178.588,114.775,69.3397
178.706,114.463,70.1397
180.56,114.347,70.2376
182.296,114.494,69.7374
184.069,114.837,69.5264
166.493,115.447,69.7007
184.859,115.375,69.7909
185.922,115.943,69.4392
186.267,116.697,69.9567
167.046,118.256,69.7052
167.832,117.241,69.0491
167.989,118.467,68.996
188.089,119.234,69.8986
168.002,119.932,69.0742
167.545,120.534,69.6281
189.219,120.122,69.6187
168.148,122.091,69.0849
190.89,121.59,69.6459
167.767,122.52,69.7623
191.998,122.005,69.4774
193.208,122.467,69.4572
205.59,122.868,69.555
207.187,122.868,69.0406
167.767,123.169,70.019
168.059,124.203,69.5976
192.613,123.24,70.3378
194.587,123.499,69.9968
197.058,123.734,69.7521
199.388,123.868,69.7237
201.126,123.995,70.0523
202.206,123.575,69.9706
204.135,123.356,70.2415
204.698,122.958,69.6547
206.568,122.87,69.5327
208.402,123.079,70.0056
210.664,123.711,69.7569
168.045,125.251,69.7926
197.085,124.252,70.1057
199.068,124.502,70.1303
200.616,124.508,70.29
211.405,124.186,69.598
168.095,126.54,69.465
214.011,125.824,70.2101
214.029,126.301,69.833
195.682,127.662,70.234
197.016,126.664,70.3478
197.816,127.366,70.2219
214.251,127.129,69.6114
214.973,126.549,70.5642
168.253,128.265,69.7445
194.441,127.984,70.3589
195.706,128.469,70.1315
198.322,128.41,70.1431
199.388,127.753,70.3099
214.079,128.225,69.1994
215.25,127.22,70.3882
168.613,128.861,70.2957
193.977,129.912,70.3474
196.275,128.96,70.1304
214.008,129.344,69.1579
215.322,128.376,69.9971
168.851,129.872,69.9861
199.528,128.987,70.3786
213.609,130.295,69.161
215.154,129.27,69.829
169.466,130.574,70.2028
196.015,130.3,70.231
197.204,130.236,70.278
198.263,129.934,70.3278
213.316,131.145,69.3924
214.843,130.303,69.8027
171.737,133.099,70.0943
181.287,131.986,70.4965
181.569,132.282,69.7429
183.182,131.919,70.2406
184.515,132.18,69.567
186.077,131.696,70.2057
186.508,132.133,69.5486
188.452,131.667,70.1435
189.28,132.12,69.5305
189.812,131.566,70.1578
191.676,132.093,69.5246
192.162,131.522,70.0509
193.544,131.456,69.9949
193.651,132.049,69.4891
194.684,131.505,69.9614
195.158,132.062,69.5508
209.642,131.743,68.735
211.795,131.554,69.0699
213.257,132.143,69.9787
176.418,133.425,69.3326
178.677,132.622,70.0024
197.418,132.26,69.5916
198.858,132.399,70.001
199.069,132.924,69.3764
204.28,133.23,69.3895
206.352,133.127,69.4808
209.216,132.709,69.5719
211.188,132.471,69.6675
212.756,132.724,70.2361
172.458,133.597,70.1446
174.704,133.829,70.0394
