"Points:0","Points:1","Points:2"
9.43699,46.3787,-32.185
9.69146,42.1041,-33.6204
13.2342,47.056,-37.4988
13.105,48.2757,-36.0665
8.87539,44.2322,-31.6064
9.02348,45.7486,-31.6091
13.3658,46.3042,-38.2354
2.97058,51.7431,-24.2992
0.570741,47.4361,-22.8423
4.03714,51.0937,-24.8484
5.47638,49.5546,-25.8547
5.60888,44.2325,-23.9842
3.58014,44.3153,-22.0902
6.33096,45.7889,-26.0516
5.43987,43.5047,-23.2306
4.11325,43.5791,-21.9588
0.514713,70.5509,-23.8828
6.35342,83.1472,-27.0188
17.3836,48.3807,-38.8329
15.4285,46.2704,-40.0913
14.8553,45.5472,-40.2371
15.2528,47.0336,-39.385
16.6552,48.6006,-38.4323
16.1733,48.1054,-38.7737
14.1559,45.5755,-39.6245
13.7884,51.1274,-33.0037
8.94773,47.229,-30.8419
13.6941,49.9842,-34.4348
15.0739,52.2089,-32.4649
16.393,51.487,-34.5251
12.0785,56.7171,-26.0571
10.3647,56.7454,-25.6295
13.0172,58.9077,-25.0561
18.0458,58.5957,-26.23
16.8384,58.2704,-26.1905
22.8354,55.7105,-30.8603
23.2396,56.1474,-30.362
10.0068,59.9227,-24.2443
9.4696,61.3876,-23.8462
5.90136,62.9905,-23.4885
4.99383,63.0165,-23.4141
5.91159,68.994,-23.8849
7.34413,63.6491,-23.5279
2.72225,62.3313,-23.2005
12.3401,67.3176,-24.0254
16.0422,64.38,-24.2875
15.6852,61.1902,-24.6742
16.6854,64.1814,-24.3485
17.1448,70.9237,-25.1903
17.3414,64.9129,-24.3892
18.5407,67.0899,-24.6517
21.0888,61.2061,-25.4174
22.9296,61.3642,-25.8378
25.2356,64.6683,-25.673
23.8904,66.9681,-25.6318
25.1269,63.2012,-25.7949
25.662,63.916,-25.801
18.3322,62.6642,-24.6735
19.5734,60.3998,-25.4859
25.1939,66.1507,-25.8408
8.42325,73.3464,-24.9174
19.8821,69.374,-25.262
1.62444,96.8031,-28.0345
7.81073,95.2554,-28.6804
3.38575,98.224,-28.4358
11.8794,88.2341,-28.5095
1.63506,104.852,-29.9539
2.90582,98.9985,-28.5248
0.693243,98.3313,-28.2059
0.131803,109.573,-31.4105
9.10038,97.361,-29.3119
11.4307,109.222,-33.5443
11.4893,110.761,-33.4646
8.00534,110.82,-32.8166
15.1423,102.257,-32.2237
13.4971,108.403,-34.0035
14.7064,109.16,-34.546
16.3715,109.094,-35.1277
16.5867,91.8446,-30.1571
20.4637,81.2946,-29.1362
29.0444,81.9068,-32.4214
26.7901,93.8516,-33.823
19.2527,102.163,-33.5721
26.4148,99.9703,-35.4634
29.625,98.2493,-36.3
34.826,94.3633,-38.264
33.8467,92.1171,-37.1121
33.881,97.3626,-38.4535
24.637,103.505,-36.0757
34.7697,99.6225,-39.9329
41.9078,106.188,-49.0604
55.4896,-51.9708,-106.15
58.1038,-49.7422,-100.934
55.25,-52.1614,-106.94
59.1095,-48.3743,-106.093
66.4419,-36.2975,-110.482
63.5812,-42.367,-107.422
64.9825,-40.1599,-106.379
68.1757,-32.019,-109.506
68.7318,-29.7892,-104.758
69.0248,-29.0627,-106.253
66.6723,-36.4384,-106.015
67.6423,-33.4016,-110.286
66.8357,-35.8426,-102.989
77.8392,-12.662,-143.582
77.6754,-9.75106,-141.999
77.3546,-12.7103,-142.839
77.452,-14.3666,-145.107
81.799,-9.9518,-147.882
79.9711,-13.4283,-148.514
66.3772,-10.9558,-135.29
68.2249,-13.1163,-136.511
68.7911,-13.5421,-136.763
70.498,-13.6204,-137.12
72.2311,-8.99191,-136.093
72.8554,-10.4885,-136.748
66.6712,-9.40627,-134.472
66.2207,-10.2032,-134.58
65.8653,-11.7311,-135.351
65.8589,-11.0032,-134.535
66.1258,-12.5268,-136.028
66.5518,-12.8482,-136.372
70.0305,-14.1461,-137.437
72.162,-12.6281,-137.142
66.3078,-9.57801,-133.784
70.5118,-22.339,-110.605
70.9556,-5.88359,-123.561
73.7672,-8.91245,-137.319
73.0627,-2.14776,-137.764
77.0548,-1.5239,-140.647
76.6467,-7.48396,-140.852
77.5611,-6.0166,-141.862
74.4029,-8.9288,-137.966
73.9353,-9.66711,-137.484
73.588,-12.716,-138.217
73.3826,-11.8917,-137.6
74.476,-14.0855,-140.361
73.1132,-14.2498,-139.189
73.0495,-13.4404,-138.335
75.0771,-14.5985,-141.793
68.4538,-5.78932,-130.398
66.0324,-10.3122,-133.197
66.2465,-10.2114,-132.259
69.3178,-2.08151,-130.792
69.7903,-0.714448,-130.845
71.8138,-1.37554,-136.426
71.1917,1.71725,-134.372
70.6831,1.46455,-132.077
72.0206,-1.52796,-121.873
72.1079,-2.23568,-120.335
72.7527,2.29662,-123.177
71.9058,-1.42232,-122.585
81.3338,8.22026,-148.158
80.5036,7.49184,-144.345
81.1978,5.09819,-143.547
80.8564,8.5721,-147.487
79.7684,8.93977,-146.234
79.986,8.56115,-145.56
81.0242,2.1022,-143.627
80.7157,8.86885,-148.287
81.2127,8.59644,-148.944
81.6635,8.30499,-149.488
82.1578,8.01291,-150.228
82.5839,6.57978,-150.169
82.4605,7.22408,-150.311
83.124,4.32278,-150.041
80.8211,4.35678,-142.922
80.766,5.8595,-143.072
80.4479,6.529,-143.073
84.006,-0.299938,-148.406
82.2686,-1.64865,-145.756
84.1977,-1.69656,-148.256
80.459,-1.60278,-143.7
80.3443,0.629343,-143.026
80.3903,-5.29957,-144.574
84.3063,-5.44903,-148.967
84.1089,-4.68526,-148.256
83.5653,-7.65791,-149.156
83.6703,-3.18443,-147.467
82.3128,-10.5217,-149.528
83.6266,-8.32734,-149.98
84.5148,-3.94501,-148.783
82.8619,-9.96573,-150.033
87.1576,2.9016,-155.132
86.9514,-1.75875,-153.769
86.6573,-1.75195,-153.23
86.6209,3.4862,-154.761
86.14,1.95677,-153.911
86.3547,-3.24414,-153.129
86.5298,-2.47891,-153.123
86.2255,-1.77225,-152.353
74.6834,18.0539,-156.607
75.4561,18.0131,-157.091
72.1485,15.8705,-154.767
72.4775,12.7528,-155.739
72.1188,13.633,-155.576
71.8973,14.538,-155.013
74.5015,12.0766,-156.587
73.6662,11.9792,-156.117
73.0187,11.8863,-155.616
75.482,11.9084,-156.686
76.9675,16.5005,-157.681
77.0245,13.5271,-157.505
76.2596,12.0768,-156.933
73.8229,18.8166,-155.818
71.8121,12.7199,-155.057
71.5531,13.5972,-154.882
74.3265,11.329,-155.855
73.5993,11.2183,-155.32
76.0409,11.2806,-156.242
75.2613,11.0115,-155.769
78.1499,15.6967,-157.897
77.7008,16.45,-157.897
77.3884,12.7954,-157.258
77.9646,13.4297,-157.459
77.2785,11.9669,-156.829
77.2748,23.7833,-157.217
76.4674,23.9834,-156.188
76.2068,24.0992,-155.601
74.0686,19.5801,-155.899
73.8307,20.4055,-155.319
78.8334,22.4703,-158.084
78.3408,23.224,-157.797
79.3798,21.8146,-158.186
78.2366,23.9764,-157.505
77.797,18.0084,-158.075
79.4853,20.9214,-158.272
73.6794,21.188,-154.628
77.1105,24.6676,-156.959
76.5269,24.762,-156.167
77.8365,24.6276,-157.279
76.0508,24.7212,-154.726
75.4515,24.7565,-154.101
74.4294,23.1859,-154.232
80.5008,21.7111,-157.895
80.0422,22.4346,-157.856
79.4566,23.1217,-157.804
79.397,23.9925,-157.421
79.138,18.6706,-158.301
78.8783,17.9476,-158.244
80.0053,20.1459,-158.225
81.1251,21.0123,-157.754
73.8761,22.71,-153.698
80.4964,19.3809,-158.093
79.9576,18.6466,-158.211
82.0453,19.3337,-157.369
79.1356,14.2565,-157.591
83.5382,14.1834,-155.831
81.489,20.0911,-157.669
82.4173,20.0424,-157.104
79.5091,12.813,-156.929
81.9989,12.5874,-155.851
82.9577,12.5784,-155.464
89.4032,6.4048,-157.245
88.8742,6.43782,-156.523
87.795,4.21581,-155.793
89.9219,7.11148,-157.685
87.1513,4.18257,-155.209
86.0142,12.547,-154.557
85.4558,12.1528,-154.496
90.0084,16.859,-156.407
89.7944,17.605,-156.221
89.6242,18.3599,-156.139
89.5007,10.8882,-155.476
90.7463,16.8813,-157.554
91.2418,13.8581,-158.294
89.8371,10.1301,-156.075
88.429,10.1663,-154.626
90.2924,10.0996,-156.926
91.4255,14.6052,-158.973
75.4077,5.28237,-139.295
74.5703,5.18563,-138.999
73.6054,3.05945,-137.988
73.2073,2.31983,-137.726
74.8844,6.01883,-139.608
75.6221,6.15835,-139.865
75.9812,5.70708,-139.65
76.6076,6.01042,-140.075
74.1306,5.99897,-139.08
73.8524,5.13466,-138.452
73.8072,4.55473,-138.143
72.641,3.08428,-137.015
73.0015,1.58489,-137.544
72.5903,2.34546,-137.024
74.0815,6.35276,-139.778
79.6142,5.8284,-141.679
80.2805,5.78116,-142.33
79.1248,6.61319,-141.77
77.8913,6.33578,-140.825
79.8324,6.60461,-142.371
76.7704,6.78789,-140.656
73.5725,8.94483,-132.319
74.659,11.2705,-137.391
75.2025,15.8265,-131.035
75.2756,16.4646,-134.177
76.4906,15.7207,-137.797
76.4954,15.7875,-136.843
76.5598,16.4363,-136.954
75.3291,12.7035,-137.953
75.5999,17.1977,-134.845
75.9124,14.2893,-138.566
76.1499,14.9621,-138.393
76.4268,16.5048,-138.418
76.6015,17.1877,-137.685
76.5739,17.1859,-136.871
74.5148,11.148,-129.032
79.5807,30.5777,-137.864
76.2414,28.2311,-134
75.8189,26.943,-134.069
75.7416,25.4321,-136.407
78.9069,28.4442,-140.322
80.1303,29.7385,-140.075
80.1697,31.2106,-137.755
77.8379,31.995,-133.534
75.5792,25.4319,-134.896
75.5667,25.4293,-133.967
75.6775,26.1543,-133.309
77.2092,28.1265,-153.905
77.4719,28.1456,-152.874
77.7601,28.1446,-152.051
76.8842,27.9703,-155.319
77.5511,27.6829,-155.959
76.8287,27.8545,-153.016
79.2532,26.1644,-156.394
80.6903,24.4522,-156.448
83.0123,25.4355,-153.352
82.8606,26.1679,-152.62
79.1754,28.2103,-150.988
78.1136,28.1117,-151.204
75.5861,26.9559,-154.827
75.8637,27.6904,-155.515
75.8585,27.0852,-153.916
76.5062,27.6438,-156.15
75.997,27.159,-153.24
77.6719,26.8613,-156.657
78.2322,26.2353,-156.817
79.8128,24.6093,-156.951
76.7055,27.5934,-151.578
83.032,24.607,-154.103
83.773,26.0906,-152.355
81.1496,27.9003,-150.138
80.5691,28.0565,-149.95
76.9796,27.5928,-150.738
88.6407,25.1078,-155.058
89.2973,25.101,-155.752
85.856,26.8216,-152.682
86.3008,29.669,-152.367
87.5106,24.3882,-154.406
90.0722,26.5832,-157.008
90.0776,25.0824,-157.002
89.6673,24.3417,-156.272
89.9917,31.0676,-157.062
89.2394,31.9451,-155.593
85.6056,25.21,-153.245
86.3439,31.1583,-152.362
90.2904,28.8202,-157.736
90.325,27.3185,-157.723
94.4256,23.4766,-163.528
95.3894,23.6296,-163.785
91.8332,19.8176,-162.731
92.323,18.3327,-162.689
92.6798,17.3919,-162.668
91.9399,22.6988,-163.7
91.7329,22.2236,-163.386
91.4582,21.3691,-162.727
91.3832,20.5489,-162.086
92.2192,23.5319,-163.968
94.9539,24.2217,-163.546
95.8971,24.1859,-164.012
91.7645,18.3566,-161.973
91.4004,19.0953,-161.298
91.2362,20.5808,-161.33
92.5553,16.8044,-162.417
91.5022,23.6217,-163.637
91.2229,22.757,-162.866
91.381,22.072,-162.839
91.1568,22.026,-162.069
91.9034,24.502,-164.124
89.4937,20.0346,-156.204
89.8055,19.1458,-156.388
85.2325,22.5338,-154.549
90.3032,18.9734,-157.035
83.4328,20.8005,-156.225
88.8971,22.7112,-155.608
84.6697,22.9998,-154.399
82.8182,20.6298,-156.709
92.6527,30.2843,-164.601
91.9494,30.2837,-164.296
91.7674,29.5481,-164.13
91.379,28.8073,-163.589
91.2555,25.8197,-163.617
91.3868,25.0662,-163.8
91.0622,26.5734,-162.925
96.5748,27.8461,-163.484
95.4562,24.9279,-163.682
95.9608,25.8638,-163.706
93.1298,31.0205,-164.528
92.3622,31.1223,-164.381
91.6317,31.1613,-163.673
91.4595,30.3155,-163.566
91.0285,25.0738,-162.927
91.2935,24.3978,-163.563
90.9533,25.0735,-162.176
96.6058,25.6862,-164.095
96.9013,26.408,-164.083
97.5504,27.0102,-164.339
96.1474,24.959,-164.02
97.0771,28.7817,-163.406
97.9854,27.868,-164.338
93.0824,33.2514,-164.064
92.5563,32.5066,-164.148
92.1532,31.6277,-164.112
98.1625,33.7579,-162.002
97.4501,33.818,-161.833
99.7068,31.4486,-163.997
98.4586,28.5848,-164.388
99.3776,30.2285,-164.291
99.9205,30.8034,-164.398
100.163,32.3054,-163.908
97.9927,34.532,-161.643
91.8412,32.5154,-163.559
91.4501,31.7948,-163.05
90.447,31.6292,-158.478
87.365,34.8528,-153.141
87.4672,36.3601,-153.031
91.1279,36.306,-159.899
94.4465,38.4179,-162.138
95.4582,38.3977,-161.851
98.5045,35.4573,-161.563
98.0874,36.0487,-161.268
97.4919,36.7663,-161.26
96.0654,38.5389,-161.429
93.069,37.7276,-162.166
93.746,38.5876,-161.915
92.5345,37.1825,-162.047
92.1871,33.8953,-163.364
91.912,34.7116,-162.711
98.5979,36.8139,-161.157
97.4545,37.6167,-160.933
94.3193,39.2801,-161.544
95.3831,39.2987,-161.348
91.6808,36.3045,-161.323
91.6252,33.3097,-162.852
94.7255,40.6559,-160.608
94.5944,41.3879,-159.922
94.3966,42.1012,-159.077
92.9341,42.3505,-158.092
92.3182,42.2658,-157.318
95.7264,40.5659,-160.282
95.6208,41.3873,-159.653
93.6425,43.0197,-157.916
92.826,43.0515,-157.33
92.1578,42.9585,-156.597
80.9461,28.3835,-149.253
81.2223,29.9133,-148.356
80.8055,29.0853,-148.436
84.8368,25.3814,-152.946
79.9715,28.2617,-149.264
80.1804,28.5937,-148.594
81.4341,31.237,-148.118
80.9707,30.6082,-147.502
80.0372,29.1352,-147.695
82.7842,37.0902,-148.062
83.1126,37.0487,-147.426
80.9981,31.3053,-146.751
82.8276,35.7447,-150.046
82.9933,36.4807,-150.186
82.8074,37.344,-149.421
82.7766,34.2456,-150.063
82.9805,34.9906,-150.235
84.0813,35.8653,-145.905
83.6739,35.5555,-145.452
83.0322,37.8856,-148.747
83.2648,37.8761,-147.907
80.6928,30.464,-146.826
81.2828,31.13,-144.556
83.4113,37.3891,-150.239
83.5907,37.9636,-150.047
83.3104,38.11,-149.506
84.2211,35.7063,-150.647
84.4377,37.9281,-146.631
84.5759,36.5711,-145.869
84.5023,35.9904,-145.064
84.1273,35.5999,-144.675
83.0143,34.3491,-143.894
82.0184,31.9657,-143.514
82.7446,35.0361,-137.256
81.3392,31.9786,-138.256
82.3797,33.4783,-137.988
83.6168,34.9348,-138.516
84.6492,39.3837,-137.543
85.2949,39.3767,-138.095
86.0428,40.8376,-138.681
85.434,44.6091,-139.403
86.2875,43.0935,-139.341
84.5217,45.3826,-138.379
83.4139,45.4579,-136.249
85.9834,39.3489,-138.751
86.8113,40.8372,-139.279
87.0074,41.5724,-139.463
87.534,42.2889,-139.891
81.9189,40.2052,-135.07
84.4272,46.1432,-137.624
82.5639,45.4058,-134.144
91.2406,43.6357,-153.587
91.3845,44.1673,-152.184
90.4846,43.7289,-150.826
87.0923,39.5081,-151.711
88.8212,42.6629,-149.666
87.3796,41.6651,-149.953
91.8098,43.5542,-155.14
91.6984,43.8051,-154.377
92.0895,44.4089,-152.786
91.7624,44.4139,-151.363
91.1436,44.1501,-150.875
85.9711,39.7775,-150.691
87.7067,41.9226,-148.949
86.2636,40.9055,-149.462
89.7966,43.1616,-148.641
97.2806,45.7356,-151.665
97.5979,48.1474,-151.663
94.5826,44.8125,-154.537
95.4301,44.4923,-155.945
96.672,43.6777,-156.475
97.6515,42.76,-156.808
98.1639,42.2053,-156.927
100.169,43.4909,-157.888
94.7696,44.6996,-155.345
98.6638,48.7407,-152.872
98.0594,48.6758,-152.146
97.1339,46.5676,-150.85
96.6912,45.67,-150.822
95.9429,45.1527,-151.213
93.6193,44.5435,-155.539
94.3699,44.4135,-156.12
95.6119,43.8596,-156.845
98.3296,41.4324,-157.636
89.4037,42.2209,-141.851
88.8914,42.3034,-141.105
90.2938,42.572,-143.959
91.7232,46.6711,-143.572
87.0319,44.5449,-140.051
88.2353,42.2904,-140.462
89.0153,41.4722,-141.956
89.3283,41.6654,-142.645
88.5488,41.4131,-141.158
88.1909,41.5418,-140.592
89.2885,41.4789,-143.411
90.702,42.9425,-144.638
91.2982,43.6351,-144.507
91.8431,44.4294,-144.409
91.3164,48.9325,-143.148
88.1077,48.9453,-139.969
86.3063,46.0249,-139.541
90.5306,42.8905,-145.577
91.5844,43.8392,-145.213
92.1814,44.5618,-145.082
95.4368,49.5696,-148.215
95.2428,50.4838,-147.636
95.4733,46.5972,-148.177
93.2524,45.2151,-146.352
93.8082,45.3215,-147.13
92.7388,44.9878,-145.687
93.1487,44.8806,-147.173
93.6882,45.027,-147.78
95.8137,48.7103,-148.825
95.632,45.6946,-148.917
94.9597,45.1844,-149.096
92.08,51.1623,-143.425
96.325,48.0675,-149.549
92.6207,44.604,-146.634
0.004706,-79.5672,-49.3676
0.809509,-79.659,-49.8565
6.64777,-78.3263,-47.0126
0.377908,-78.5091,-45.7524
0.327231,-79.8925,-50.6693
0.132003,-78.0952,-44.6902
2.90997,-76.2546,-41.6244
1.27443,-76.716,-42.0853
0.081871,-77.6866,-43.7694
0.334727,-77.3458,-43.1101
8.82204,-76.8371,-44.3321
8.87362,-75.3755,-41.9787
4.6129,-74.6691,-39.757
8.5592,-77.5849,-45.8738
7.27441,-74.4445,-40.2044
6.26538,-73.9579,-39.3427
10.2968,-75.6734,-43.0657
10.9954,-75.7818,-43.6377
27.0263,-70.1586,-73.4265
29.4272,-69.5023,-68.8881
23.5342,-73.2691,-63.9181
28.421,-70.3605,-63.5668
28.7914,-70.0257,-62.1023
33.9917,-66.4985,-67.2154
34.6798,-64.5031,-62.3559
32.2707,-67.6734,-65.9044
34.2308,-66.4309,-68.6478
37.3408,-61.8861,-63.2778
13.9727,-77.6059,-50.7977
17.6247,-76.5315,-53.8407
14.5418,-76.7292,-48.5429
13.0873,-78.1468,-51.9561
15.2985,-77.613,-54.3551
19.8475,-75.3169,-53.3499
20.3239,-73.9899,-50.2976
25.6828,-71.9135,-56.7745
23.6987,-73.5057,-57.0984
26.5346,-70.7711,-55.7074
26.5469,-69.9858,-54.232
25.9967,-70.6998,-54.3419
30.9971,-61.772,-53.9745
32.1301,-65.6707,-58.9346
33.6598,-64.0424,-59.511
37.0928,-58.8492,-59.6445
36.1278,-57.3273,-57.549
13.9136,-75.0731,-44.5384
19.2508,-73.3376,-47.4649
17.2368,-72.0605,-43.778
14.7374,-74.0091,-43.7234
16.278,-70.5386,-41.7114
24.2156,-69.0536,-49.3036
25.3792,-68.4633,-50.4911
22.9795,-73.414,-54.2263
25.9183,-69.1344,-51.9875
21.252,-74.3283,-52.9892
24.1544,-72.6459,-54.797
25.3639,-71.4215,-54.4498
23.7586,-66.8465,-47.0971
24.2024,-63.8405,-46.3421
20.0244,-64.5041,-41.85
19.5916,-63.7329,-41.3237
26.0155,-66.1533,-49.6807
26.6092,-62.4217,-48.8127
30.5837,-56.6045,-51.891
32.9012,-52.7992,-52.125
32.5721,-54.358,-52.8796
31.8761,-56.4378,-53.161
2.93832,-74.5419,-39.3676
3.76864,-73.6981,-38.5618
0.504809,-64.1142,-34.2728
2.47486,-65.3405,-34.5187
0.713373,-60.9695,-34.1904
6.62445,-58.8762,-35.0072
4.8819,-63.3195,-34.3986
7.9116,-59.6331,-35.1568
6.58001,-63.3778,-34.6433
7.6332,-61.9069,-34.8456
4.33957,-64.0641,-34.4133
4.92568,-52.0918,-35.9659
4.27065,-50.5944,-35.3386
4.93309,-50.0541,-35.0385
6.58151,-52.1289,-36.1277
6.47994,-51.3165,-35.8441
8.19732,-51.4451,-36.1213
8.99653,-57.501,-35.9678
6.54493,-64.8468,-34.8127
11.1098,-65.7446,-36.2027
15.2414,-64.3675,-38.1288
8.28533,-63.4258,-35.0175
8.84966,-59.8496,-35.3816
16.8608,-65.1207,-39.3754
18.0245,-66.6105,-40.7924
17.5021,-69.8423,-42.1893
18.4919,-68.3007,-42.056
11.1031,-53.7963,-37.2357
10.5914,-53.0218,-37.0523
9.74229,-52.998,-36.8379
12.8238,-52.3046,-37.4772
18.6541,-53.1253,-40.0794
18.6341,-46.6101,-37.5129
22.5629,-55.48,-43.025
26.2455,-54.3175,-45.7337
40.516,-62.8566,-79.5435
44.2195,-60.6684,-80.9695
50.2564,-54.9125,-80.4326
45.6398,-59.3424,-79.8994
51.2368,-52.5679,-77.8963
48.3081,-58.3467,-90.0861
52.4512,-54.8661,-92.9449
50.2854,-56.6807,-94.0463
51.6011,-55.6486,-93.9718
45.6758,-59.7463,-82.1849
49.9258,-56.6364,-85.8486
51.07,-55.3401,-85.475
51.3474,-54.6925,-84.0118
52.9117,-49.4587,-76.7651
38.6322,-63.3105,-70.6898
41.959,-59.1221,-68.4565
47.6333,-53.3462,-70.8896
44.085,-56.1839,-67.9926
45.613,-53.8885,-67.5983
43.2986,-59.1597,-71.9897
42.5519,-56.8961,-66.0368
39.1765,-56.7954,-60.6726
43.0657,-56.7384,-66.804
38.1791,-58.3771,-60.6847
44.0914,-48.7078,-59.5736
42.9178,-49.5062,-58.9206
46.4667,-49.4137,-63.7038
50.015,-53.2089,-75.9944
51.1518,-48.9232,-71.8313
54.8448,-41.4797,-70.9921
57.1333,-43.0939,-78.12
49.1077,-48.8073,-67.6562
55.3149,-51.2568,-90.0445
59.349,-47.4076,-94.527
61.096,-42.9597,-90.3208
62.3033,-40.1468,-89.2927
61.55,-45.3273,-98.6539
64.7934,-40.184,-100.243
63.1577,-43.1267,-100.608
64.8257,-39.442,-97.9436
61.155,-45.2054,-95.6688
63.1997,-40.889,-93.6907
65.078,-37.7761,-95.5877
65.7601,-34.99,-93.9081
66.0764,-37.2808,-99.9567
67.6473,-31.3573,-98.8578
62.4268,-32.6491,-79.2803
64.8531,-32.0562,-86.4564
65.5007,-26.0049,-82.531
57.3593,-38.4653,-72.8598
57.8275,-37.1693,-72.5344
60.2275,-32.6634,-73.6435
60.0319,-36.9672,-77.5252
64.8072,-23.7758,-78.7996
62.1422,-30.2893,-76.3086
62.7655,-26.7387,-75.413
61.9441,-25.9914,-73.283
35.0906,-53.6048,-54.6981
29.7628,-37.8463,-44.5126
28.8637,-37.0721,-43.8241
29.5601,-37.0905,-44.3759
38.0286,-43.4078,-50.8396
43.341,-39.7435,-52.8956
46.0493,-42.1308,-56.7207
45.6201,-40.6323,-55.2845
43.6587,-46.4916,-57.2902
45.275,-44.9059,-57.8472
49.413,-41.3527,-61.4552
46.6979,-42.8754,-58.1209
47.4167,-33.7344,-54.3331
48.396,-33.0986,-55.5616
35.7308,-37.2692,-47.5295
32.006,-35.647,-45.5469
34.5738,-30.6167,-43.1986
32.096,-34.3307,-45.0394
37.3421,-35.056,-47.1984
37.8669,-34.3213,-47.0634
36.006,-30.446,-43.8535
31.3773,-34.1506,-44.78
40.7847,-32.2414,-48.1517
47.6268,-32.3603,-54.2191
44.8297,-22.5622,-48.8704
3.5087,-43.0092,-28.9232
4.19253,-43.2482,-29.1551
4.10962,-42.3874,-28.5233
5.88288,-42.4377,-28.7669
2.69902,-34.2332,-28.5224
3.84169,-34.1458,-28.596
10.7793,-32.9309,-30.0378
5.09435,-32.7923,-28.2519
5.3622,-32.361,-27.8692
4.3802,-33.4012,-28.5048
3.37405,-33.5225,-28.4441
9.94073,-51.5043,-36.4709
10.683,-51.6851,-36.6878
5.86273,-49.8908,-35.0172
6.97351,-46.8284,-32.7875
6.00646,-50.7736,-35.5469
16.7955,-44.8942,-35.0169
12.4152,-45.4944,-32.94
16.6128,-44.1107,-34.3225
7.00846,-43.1884,-29.4412
10.9972,-38.8523,-29.2313
10.4775,-37.9172,-29.1236
11.225,-41.0986,-29.6339
8.87053,-43.9891,-30.4763
12.1635,-39.6047,-29.7294
10.3054,-43.2208,-30.3092
14.5111,-39.7089,-30.9311
15.7903,-41.2627,-32.138
15.2602,-39.6891,-31.3901
13.374,-38.9078,-30.2328
16.8162,-42.1491,-33.2701
15.6298,-38.8589,-31.5569
24.7189,-43.7342,-40.9238
20.1553,-38.3483,-35.0924
16.5861,-32.0995,-32.8737
17.1202,-30.11,-31.0003
18.7053,-33.8457,-34.7021
19.1392,-33.0766,-35.1205
18.7347,-32.3861,-34.6391
18.5685,-31.4833,-33.9108
19.2027,-30.1946,-32.8114
18.0394,-32.2079,-34.0258
17.8635,-31.4547,-33.3197
24.0575,-31.6667,-38.7851
19.132,-29.5148,-31.9894
22.6547,-24.2145,-32.0019
24.3588,-38.4568,-39.2488
23.9499,-37.6963,-38.738
23.3108,-36.9295,-38.1143
23.9069,-33.201,-39.418
25.5205,-32.4029,-40.8031
26.9127,-32.4695,-41.9991
28.2149,-34.0237,-43.3125
26.0832,-31.7094,-40.6597
27.5277,-31.8376,-41.8232
24.2276,-32.5096,-39.5231
28.9792,-34.0942,-43.8081
28.4965,-32.6922,-43.0186
28.385,-31.921,-42.2776
29.6151,-35.6015,-44.3787
25.7725,-27.8723,-36.4079
30.6876,-30.3706,-41.1348
0.288532,-30.6947,-24.4287
1.45541,-32.5595,-27.603
2.67387,-33.3426,-28.3289
4.57574,-28.9594,-23.8556
1.00227,-33.0154,-28.0011
1.60182,-33.3318,-28.3313
6.31848,-28.9383,-24.3017
4.93857,-27.4714,-23.1586
6.06846,-28.0726,-23.7055
5.49792,-26.7278,-22.9875
12.9857,-27.8036,-26.5385
8.01509,-26.8182,-23.7519
17.8249,-30.1485,-31.5914
0.0801272,-22.1002,-22.6437
1.22336,-22.1436,-22.5258
0.591263,-21.325,-22.5253
5.39984,-24.3656,-22.4559
6.77498,-26.174,-23.1174
6.3258,-23.032,-22.3793
8.74058,-16.3681,-22.6566
10.6503,-18.6715,-23.5761
8.30215,-25.1871,-23.3465
12.2861,-23.9368,-24.9048
2.92746,-11.9036,-20.8608
3.40947,-12.4972,-21.0793
1.39998,-7.43527,-18.4201
0.66388,-7.21539,-17.9393
0.00331951,-6.89795,-17.3703
2.21421,-7.12863,-18.4449
0.430683,-6.75183,-16.8763
25.8072,-19.8187,-33.6503
22.7603,-21.2381,-31.435
22.4872,-21.9709,-31.3192
21.9284,-18.9655,-30.6647
18.7313,-6.13694,-30.845
27.0193,-13.8164,-35.1622
28.6782,-10.1469,-37.0586
23.7424,-11.5271,-33.123
28.3475,-7.92644,-37.0268
26.4713,-16.6846,-34.281
34.2703,-24.525,-40.1511
32.5975,-30.9118,-42.5107
35.8019,-25.3153,-41.5183
32.3233,-23.613,-38.6514
37.6493,-24.6131,-43.2299
31.6135,-20.7234,-37.9788
34.3686,-17.804,-40.479
41.7637,-19.4926,-45.5575
22.215,-4.74756,-33.8747
24.0881,-4.04773,-35.058
29.8531,-7.95756,-37.8081
27.5638,-6.39425,-36.6634
27.1796,-5.64334,-36.4953
26.8055,-4.88273,-36.3249
29.4434,-8.68657,-37.6306
26.8825,-3.38459,-36.241
35.9495,-8.84707,-40.1254
35.5448,-2.87557,-39.2617
30.5216,-0.447025,-36.7719
31.3517,0.970404,-37.0425
36.6893,0.845491,-40.0845
36.6118,-20.855,-42.1209
36.4404,-20.1001,-41.9874
35.5977,-18.4669,-41.3915
40.2824,-15.6839,-43.7381
41.5907,-17.2886,-44.9475
44.5478,-14.3255,-47.2902
44.1045,-18.8039,-47.5074
43.3796,-18.0454,-46.6366
43.1118,-15.7787,-46.007
37.3418,-10.4349,-41.1113
41.5822,-12.0285,-44.2085
36.9634,-4.41453,-40.1292
43.139,-9.05876,-45.3262
48.1865,-5.44741,-50.3404
49.0607,-6.37931,-51.536
